Reaction;Protein;Stoichiometry;Subunit;Notes;RHEA_ID;Equation;KEGG
R00434;WP_020334064.1;1;;;13668;GTP<=>3',5'-cyclicGMP+diphosphate;GTP -> Diphosphate + 3',5'-Cyclic GMP
R00451;WP_020334062.1;2;;;15104;meso-2,6-diaminoheptanedioate+H(+)<=>L-lysine+CO2;meso-2,6-Diaminoheptanedioate -> CO2 + L-Lysine
R00470;WP_020335092.1;3;;;18172;4-hydroxy-2-oxoglutarate<=>glyoxylate+pyruvate;4-Hydroxy-2-oxoglutarate <-> Pyruvate + Glyoxylate
R00470;WP_020336248.1;3;;;18172;4-hydroxy-2-oxoglutarate<=>glyoxylate+pyruvate;4-Hydroxy-2-oxoglutarate <-> Pyruvate + Glyoxylate
R00472;WP_014230918.1;1;;;18184;glyoxylate+acetyl-CoA+H2O<=>(S)-malate+CoA+H(+);(S)-Malate + CoA <- H2O + Acetyl-CoA + Glyoxylate
R00473;WP_020335782.1;1;;;16632;(S)-malyl-CoA<=>glyoxylate+acetyl-CoA;L-Malyl-CoA <-> Acetyl-CoA + Glyoxylate
R00479;WP_020333635.1;4;;;13248;D-threo-isocitrate<=>glyoxylate+succinate;Isocitrate <-> Succinate + Glyoxylate
R00480;WP_014231961.1;2;;;23779;L-aspartate+ATP<=>4-phospho-L-aspartate+ADP;ATP + L-Aspartate <- 4-Phospho-L-aspartate + ADP
R00480;WP_020333960.1;2;;;23779;L-aspartate+ATP<=>4-phospho-L-aspartate+ADP;ATP + L-Aspartate <- 4-Phospho-L-aspartate + ADP
R00480;WP_020334525.1;2;;;23779;L-aspartate+ATP<=>4-phospho-L-aspartate+ADP;ATP + L-Aspartate <- 4-Phospho-L-aspartate + ADP
R00480;WP_020334621.1;4;;;23779;L-aspartate+ATP<=>4-phospho-L-aspartate+ADP;ATP + L-Aspartate <- 4-Phospho-L-aspartate + ADP
R00480;WP_020335910.1;4;;;23779;L-aspartate+ATP<=>4-phospho-L-aspartate+ADP;ATP + L-Aspartate <- 4-Phospho-L-aspartate + ADP
R00481;WP_014233002.1;1;;;25879;L-aspartate+O2<=>iminosuccinate+H2O2;Oxygen + L-Aspartate -> Iminoaspartate + Hydrogen peroxide
R00485;WP_020334548.1;4;;;21019;L-asparagine+H2O<=>L-aspartate+NH4(+);L-Asparagine + H2O -> Ammonia + L-Aspartate
R00489;WP_020333004.1;1;;;19500;L-aspartate+H(+)<=>beta-alanine+CO2;L-Aspartate -> beta-Alanine + CO2
R00490;WP_020336214.1;4;;;16604;L-aspartate<=>fumarate+NH4(+);L-Aspartate <-> Ammonia + Fumarate
R00490;WP_020333857.1;4;;;16604;L-aspartate<=>fumarate+NH4(+);L-Aspartate <-> Ammonia + Fumarate
R00494;WP_024372667.1;1;;;28810;glutathione+H2O<=>L-cysteinylglycine+L-glutamate;Glutathione + H2O -> Cys-Gly + L-Glutamate
R00494;WP_020333391.1;1;;;28810;glutathione+H2O<=>L-cysteinylglycine+L-glutamate;Glutathione + H2O -> Cys-Gly + L-Glutamate
R00497;WP_020333997.1;4;;;13560;gamma-L-glutamyl-L-cysteine+glycine+ATP<=>glutathione+ADP+phosphate+H(+);gamma-L-Glutamyl-L-cysteine + ATP + Glycine -> Glutathione + ADP + Orthophosphate
R00508;WP_020335696.1;1;;;77642;3'-phosphoadenylylsulfate+H2O<=>adenosine5'-phosphosulfate+phosphate;3'-Phosphoadenylyl sulfate + H2O -> Adenylyl sulfate + Orthophosphate
R00509;WP_020335741.1;1;;;24155;adenosine5'-phosphosulfate+ATP<=>3'-phosphoadenylylsulfate+ADP+H(+);Adenylyl sulfate + ATP -> 3'-Phosphoadenylyl sulfate + ADP
R00509;WP_020335813.1;1;;;24155;adenosine5'-phosphosulfate+ATP<=>3'-phosphoadenylylsulfate+ADP+H(+);Adenylyl sulfate + ATP -> 3'-Phosphoadenylyl sulfate + ADP
R00510;WP_014231027.1;1;;;30078;CMP+H2O<=>cytosine+D-ribose5-phosphate;CMP + H2O -> Cytosine + D-Ribose 5-phosphate
R00511;WP_020332984.1;1;;;29370;CMP+H2O<=>cytidine+phosphate;CMP + H2O -> Cytidine + Orthophosphate
R00511;WP_020333325.1;1;;;29370;CMP+H2O<=>cytidine+phosphate;CMP + H2O -> Cytidine + Orthophosphate
R00511;WP_020334911.1;1;;;29370;CMP+H2O<=>cytidine+phosphate;CMP + H2O -> Cytidine + Orthophosphate
R00511;WP_024372917.1;1;;;29370;CMP+H2O<=>cytidine+phosphate;CMP + H2O -> Cytidine + Orthophosphate
R00511;WP_024372975.1;1;;;29370;CMP+H2O<=>cytidine+phosphate;CMP + H2O -> Cytidine + Orthophosphate
R00512;WP_014232468.1;1;;;11603;CMP+ATP<=>CDP+ADP;CMP + ATP <-> ADP + CDP
R00513;WP_014232504.1;4;;;24677;cytidine+ATP<=>CMP+ADP+H(+);Cytidine + ATP -> ADP + CMP
R00515;WP_020333972.1;2;;;27765;CTP+H2O<=>CMP+diphosphate+H(+);H2O + CTP -> Diphosphate + CMP
R00517;WP_014232504.1;4;;;28165;cytidine+GTP<=>CMP+GDP+H(+);Cytidine + GTP <-> GDP + CMP
R00519;WP_014231816.1;1;A;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00519;WP_014231815.1;1;A;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00519;WP_014231814.1;1;A;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00519;WP_014231816.1;1;B;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00519;WP_014231815.1;1;B;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00519;WP_020335329.1;1;B;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00519;WP_014231816.1;1;C;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00519;WP_014231815.1;1;C;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00519;WP_020334981.1;1;C;;15988;formate+NAD(+)<=>CO2+NADH;NAD+ + Formate <-> CO2 + H+ + NADH
R00529;WP_014230681.1;1;A;;18136;sulfate+ATP+H(+)<=>adenosine5'-phosphosulfate+diphosphate;ATP + Sulfate -> Diphosphate + Adenylyl sulfate
R00529;WP_014230682.1;1;A;;18136;sulfate+ATP+H(+)<=>adenosine5'-phosphosulfate+diphosphate;ATP + Sulfate -> Diphosphate + Adenylyl sulfate
R00529;WP_020335738.1;1;B;;18136;sulfate+ATP+H(+)<=>adenosine5'-phosphosulfate+diphosphate;ATP + Sulfate -> Diphosphate + Adenylyl sulfate
R00529;WP_201765966.1;1;B;;18136;sulfate+ATP+H(+)<=>adenosine5'-phosphosulfate+diphosphate;ATP + Sulfate -> Diphosphate + Adenylyl sulfate
R00548;WP_020334058.1;1;;;35590;FMN+H2O<=>riboflavin+phosphate;FMN + H2O -> Riboflavin + Orthophosphate
R00549;WP_020335928.1;1;;;14360;riboflavin+ATP<=>FMN+ADP+H(+);Riboflavin + ATP <-> FMN + ADP
R00551;WP_020333152.1;1;;;20572;L-arginine+H2O<=>urea+L-ornithine;L-Arginine + H2O -> L-Ornithine + Urea
R00552;WP_020334482.1;1;;;19600;L-arginine+H2O<=>L-citrulline+NH4(+);L-Arginine + H2O -> L-Citrulline + Ammonia
R00566;WP_024373026.1;4;;;17644;L-arginine+H(+)<=>agmatine+CO2;L-Arginine -> Agmatine + CO2
R00570;WP_014230937.1;4;;;25240;CDP+ATP<=>CTP+ADP;ATP + CDP <-> ADP + CTP
R00571;WP_020333971.1;4;;;16600;UTP+NH4(+)+ATP<=>CTP+ADP+phosphate+2H(+);Ammonia + UTP + ATP <-> ADP + Orthophosphate + CTP
R00573;WP_020333971.1;4;;;26429;UTP+L-glutamine+ATP+H2O<=>CTP+L-glutamate+ADP+phosphate+2H(+);UTP + ATP + L-Glutamine + H2O -> L-Glutamate + ADP + Orthophosphate + CTP
R00575;WP_014230812.1;2;B;;18636;hydrogencarbonate+L-glutamine+2ATP+H2O<=>carbamoylphosphate+L-glutamate+2ADP+phosphate+2H(+);HCO3- + ATP + L-Glutamine + H2O <-> Carbamoyl phosphate + L-Glutamate + ADP + Orthophosphate
R00575;WP_014230813.1;2;A;;18636;hydrogencarbonate+L-glutamine+2ATP+H2O<=>carbamoylphosphate+L-glutamate+2ADP+phosphate+2H(+);HCO3- + ATP + L-Glutamine + H2O <-> Carbamoyl phosphate + L-Glutamate + ADP + Orthophosphate
R00578;WP_020333366.1;2;;;12231;L-aspartate+L-glutamine+ATP+H2O<=>L-asparagine+L-glutamate+AMP+diphosphate+H(+);ATP + L-Aspartate + L-Glutamine + H2O -> Diphosphate + L-Asparagine + L-Glutamate + AMP
R00582;WP_014232862.1;1;;;21211;O-phospho-L-serine+H2O<=>L-serine+phosphate;O-Phospho-L-serine + H2O -> L-Serine + Orthophosphate
R00585;WP_020334524.1;1;;;22855;L-serine+pyruvate<=>3-hydroxypyruvate+L-alanine;Pyruvate + L-Serine <-> Hydroxypyruvate + L-Alanine
R00586;WP_014233221.1;6;;;24563;L-serine+acetyl-CoA<=>O-acetyl-L-serine+CoA;Acetyl-CoA + L-Serine <-> CoA + O-Acetyl-L-serine
R00588;WP_020334524.1;1;;;19128;glyoxylate+L-serine<=>3-hydroxypyruvate+glycine;L-Serine + Glyoxylate <-> Hydroxypyruvate + Glycine
R00590;WP_014233589.1;1;;;40666;L-serine<=>2-aminoprop-2-enoate+H2O;L-Serine <-> Dehydroalanine + H2O
R00590;WP_020335220.1;1;;;40666;L-serine<=>2-aminoprop-2-enoate+H2O;L-Serine <-> Dehydroalanine + H2O
R00590;WP_014232352.1;1;;;40666;L-serine<=>2-aminoprop-2-enoate+H2O;L-Serine <-> Dehydroalanine + H2O
R00610;WP_020335222.1;1;A;;13316;sarcosine+O2+H2O<=>formaldehyde+glycine+H2O2;Oxygen + Sarcosine + H2O -> Formaldehyde + Glycine + Hydrogen peroxide
R00610;WP_020335223.1;1;A;;13316;sarcosine+O2+H2O<=>formaldehyde+glycine+H2O2;Oxygen + Sarcosine + H2O -> Formaldehyde + Glycine + Hydrogen peroxide
R00610;WP_014234561.1;1;A;;13316;sarcosine+O2+H2O<=>formaldehyde+glycine+H2O2;Oxygen + Sarcosine + H2O -> Formaldehyde + Glycine + Hydrogen peroxide
R00610;WP_014234562.1;1;A;;13316;sarcosine+O2+H2O<=>formaldehyde+glycine+H2O2;Oxygen + Sarcosine + H2O -> Formaldehyde + Glycine + Hydrogen peroxide
R00615;WP_020336189.1;1;;;28001;thiaminediphosphate+H2O<=>thiaminephosphate+phosphate+H(+);Thiamin diphosphate + H2O <-> Thiamin monophosphate + Orthophosphate
R00615;WP_020333480.1;1;;;28001;thiaminediphosphate+H2O<=>thiaminephosphate+phosphate+H(+);Thiamin diphosphate + H2O <-> Thiamin monophosphate + Orthophosphate
R00617;WP_020333701.1;1;;;15916;thiaminephosphate+ATP<=>thiaminediphosphate+ADP;Thiamin monophosphate + ATP -> Thiamin diphosphate + ADP
R00654;WP_020334539.1;1;;;23803;L-methionine+H2O<=>methanethiol+2-oxobutanoate+NH4(+);L-Methionine + H2O -> Ammonia + 2-Oxobutanoate + Methanethiol
R00658;WP_014232985.1;2;;;10167;(2R)-2-phosphoglycerate<=>phosphoenolpyruvate+H2O;2-Phospho-D-glycerate <-> Phosphoenolpyruvate + H2O
R00660;WP_020334485.1;1;;;18684;phosphoenolpyruvate+UDP-N-acetyl-alpha-D-glucosamine<=>UDP-N-acetyl-3-O-(1-carboxyvinyl)-alpha-D-glucosamine+phosphate;UDP-N-acetyl-alpha-D-glucosamine + Phosphoenolpyruvate <-> Orthophosphate + UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucosamine
R00662;WP_020333972.1;2;;;29398;UTP+H2O<=>UMP+diphosphate+H(+);UTP + H2O -> Diphosphate + UMP
R00669;WP_014233160.1;2;;;15944;N(2)-acetyl-L-ornithine+H2O<=>L-ornithine+acetate;N-Acetylornithine + H2O -> Acetate + L-Ornithine
R00670;WP_020333507.1;1;;;22967;L-ornithine+H(+)<=>putrescine+CO2;L-Ornithine -> CO2 + Putrescine
R00671;WP_024372791.1;1;;;24371;L-ornithine<=>L-proline+NH4(+);L-Ornithine -> Ammonia + L-Proline
R00673;WP_020333497.1;4;;;19556;L-tryptophan+H2O<=>indole+pyruvate+NH4(+);L-Tryptophan + H2O <-> Indole + Pyruvate + Ammonia
R00674;WP_014232411.1;2;A;;26437;indole+L-serine<=>L-tryptophan+H2O;Indole + L-Serine -> L-Tryptophan + H2O
R00674;WP_014232411.1;2;B;;26437;indole+L-serine<=>L-tryptophan+H2O;Indole + L-Serine -> L-Tryptophan + H2O
R00674;WP_020335269.1;2;A;;26437;indole+L-serine<=>L-tryptophan+H2O;Indole + L-Serine -> L-Tryptophan + H2O
R00674;WP_020335573.1;2;B;;26437;indole+L-serine<=>L-tryptophan+H2O;Indole + L-Serine -> L-Tryptophan + H2O
R00691;WP_020333562.1;1;;;12539;L-arogenate+H(+)<=>L-phenylalanine+CO2+H2O;L-Arogenate -> L-Phenylalanine + CO2 + H2O
R00691;WP_020335942.1;2;;;12539;L-arogenate+H(+)<=>L-phenylalanine+CO2+H2O;L-Arogenate -> L-Phenylalanine + CO2 + H2O
R00694;WP_014232358.1;2;;;25155;L-phenylalanine+2-oxoglutarate<=>3-phenylpyruvate+L-glutamate;L-Phenylalanine + 2-Oxoglutarate <-> L-Glutamate + Phenylpyruvate
R00694;WP_024372863.1;2;;;25155;L-phenylalanine+2-oxoglutarate<=>3-phenylpyruvate+L-glutamate;L-Phenylalanine + 2-Oxoglutarate <-> L-Glutamate + Phenylpyruvate
R00697;Missing;1;;;21387;L-phenylalanine<=>(E)-cinnamate+NH4(+);L-Phenylalanine -> Ammonia + trans-Cinnamate
R00703;WP_014233519.1;4;;;23447;(S)-lactate+NAD(+)<=>pyruvate+NADH+H(+);NAD+ + (S)-Lactate <- Pyruvate + H+ + NADH
R00704;WP_020334627.1;1;;;16372;(R)-lactate+NAD(+)<=>pyruvate+NADH+H(+);(R)-Lactate + NAD+ <- Pyruvate + H+ + NADH
R00704;WP_020334824.1;1;;;16372;(R)-lactate+NAD(+)<=>pyruvate+NADH+H(+);(R)-Lactate + NAD+ <- Pyruvate + H+ + NADH
R00705;WP_020336438.1;1;;;22995;3-oxopropanoate+NAD(+)+CoA<=>acetyl-CoA+CO2+NADH;CoA + NAD+ + 3-Oxopropanoate -> CO2 + Acetyl-CoA + H+ + NADH
R00705;WP_020333504.1;1;;;22995;3-oxopropanoate+NAD(+)+CoA<=>acetyl-CoA+CO2+NADH;CoA + NAD+ + 3-Oxopropanoate -> CO2 + Acetyl-CoA + H+ + NADH
R00705;WP_020333786.1;1;;;22995;3-oxopropanoate+NAD(+)+CoA<=>acetyl-CoA+CO2+NADH;CoA + NAD+ + 3-Oxopropanoate -> CO2 + Acetyl-CoA + H+ + NADH
R00705;WP_024372971.1;1;;;22995;3-oxopropanoate+NAD(+)+CoA<=>acetyl-CoA+CO2+NADH;CoA + NAD+ + 3-Oxopropanoate -> CO2 + Acetyl-CoA + H+ + NADH
R00706;WP_020336438.1;1;;;22991;3-oxopropanoate+NADP(+)+CoA<=>acetyl-CoA+CO2+NADPH;CoA + NADP+ + 3-Oxopropanoate -> CO2 + Acetyl-CoA + H+ + NADPH
R00706;WP_020333504.1;1;;;22991;3-oxopropanoate+NADP(+)+CoA<=>acetyl-CoA+CO2+NADPH;CoA + NADP+ + 3-Oxopropanoate -> CO2 + Acetyl-CoA + H+ + NADPH
R00706;WP_020333786.1;1;;;22991;3-oxopropanoate+NADP(+)+CoA<=>acetyl-CoA+CO2+NADPH;CoA + NADP+ + 3-Oxopropanoate -> CO2 + Acetyl-CoA + H+ + NADPH
R00706;WP_024372971.1;1;;;22991;3-oxopropanoate+NADP(+)+CoA<=>acetyl-CoA+CO2+NADPH;CoA + NADP+ + 3-Oxopropanoate -> CO2 + Acetyl-CoA + H+ + NADPH
R00707;WP_020335027.1;2;;;16420;(S)-1-pyrroline-5-carboxylate+NAD(+)+2H2O<=>L-glutamate+NADH+H(+);NAD+ + (S)-1-Pyrroline-5-carboxylate + H2O -> L-Glutamate + H+ + NADH
R00707;WP_024372956.1;2;;;16420;(S)-1-pyrroline-5-carboxylate+NAD(+)+2H2O<=>L-glutamate+NADH+H(+);NAD+ + (S)-1-Pyrroline-5-carboxylate + H2O -> L-Glutamate + H+ + NADH
R00708;WP_020335027.1;2;;;24885;(S)-1-pyrroline-5-carboxylate+NADP(+)+2H2O<=>L-glutamate+NADPH+H(+);NADP+ + (S)-1-Pyrroline-5-carboxylate + H2O -> L-Glutamate + H+ + NADPH
R00708;WP_024372956.1;2;;;24885;(S)-1-pyrroline-5-carboxylate+NADP(+)+2H2O<=>L-glutamate+NADPH+H(+);NADP+ + (S)-1-Pyrroline-5-carboxylate + H2O -> L-Glutamate + H+ + NADPH
R00710;WP_020333868.1;1;;;25297;acetaldehyde+NAD(+)+H2O<=>acetate+NADH+2H(+);Acetaldehyde + NAD+ + H2O -> Acetate + H+ + NADH
R00710;WP_020333868.1;1;;;25297;acetaldehyde+NAD(+)+H2O<=>acetate+NADH+2H(+);Acetaldehyde + NAD+ + H2O -> Acetate + H+ + NADH
R00711;WP_014231945.1;1;;;25301;acetaldehyde+NADP(+)+H2O<=>acetate+NADPH+2H(+);Acetaldehyde + NADP+ + H2O -> Acetate + H+ + NADPH
R00711;WP_014231945.1;4;;;25301;acetaldehyde+NADP(+)+H2O<=>acetate+NADPH+2H(+);Acetaldehyde + NADP+ + H2O -> Acetate + H+ + NADPH
R00713;WP_020335229.1;4;;;13220;succinatesemialdehyde+NAD(+)+H2O<=>succinate+NADH+2H(+);Succinate semialdehyde + NAD+ + H2O -> Succinate + H+ + NADH
R00713;WP_020335349.1;4;;;13220;succinatesemialdehyde+NAD(+)+H2O<=>succinate+NADH+2H(+);Succinate semialdehyde + NAD+ + H2O -> Succinate + H+ + NADH
R00713;WP_020336395.1;4;;;13220;succinatesemialdehyde+NAD(+)+H2O<=>succinate+NADH+2H(+);Succinate semialdehyde + NAD+ + H2O -> Succinate + H+ + NADH
R00714;WP_020335229.1;4;;;13216;succinatesemialdehyde+NADP(+)+H2O<=>succinate+NADPH+2H(+);Succinate semialdehyde + NADP+ + H2O -> Succinate + H+ + NADPH
R00714;WP_020335349.1;4;;;13216;succinatesemialdehyde+NADP(+)+H2O<=>succinate+NADPH+2H(+);Succinate semialdehyde + NADP+ + H2O -> Succinate + H+ + NADPH
R00714;WP_020336395.1;4;;;13216;succinatesemialdehyde+NADP(+)+H2O<=>succinate+NADPH+2H(+);Succinate semialdehyde + NADP+ + H2O -> Succinate + H+ + NADPH
R00717;WP_020334492.1;1;;;18232;glycolate+NAD(+)<=>glyoxylate+NADH+H(+);NAD+ + Glycolate <- H+ + NADH + Glyoxylate
R00720;WP_020333972.1;2;;;29402;ITP+H2O<=>IMP+diphosphate+H(+);ITP + H2O -> Diphosphate + IMP
R00722;WP_014230937.1;4;;;30350;IDP+ATP<=>ITP+ADP;ATP + IDP <-> ITP + ADP
R00734;WP_014232358.1;2;;;15096;L-tyrosine+2-oxoglutarate<=>3-(4-hydroxyphenyl)pyruvate+L-glutamate;L-Tyrosine + 2-Oxoglutarate <-> 3-(4-Hydroxyphenyl)pyruvate + L-Glutamate
R00734;WP_024372863.1;2;;;15096;L-tyrosine+2-oxoglutarate<=>3-(4-hydroxyphenyl)pyruvate+L-glutamate;L-Tyrosine + 2-Oxoglutarate <-> 3-(4-Hydroxyphenyl)pyruvate + L-Glutamate
R00742;WP_020335136.1;1;A;;11311;hydrogencarbonate+acetyl-CoA+ATP<=>malonyl-CoA+ADP+phosphate+H(+);Acetyl-CoA + ATP + HCO3- <-> ADP + Orthophosphate + Malonyl-CoA
R00742;WP_014232608.1;1;A;;11311;hydrogencarbonate+acetyl-CoA+ATP<=>malonyl-CoA+ADP+phosphate+H(+);Acetyl-CoA + ATP + HCO3- <-> ADP + Orthophosphate + Malonyl-CoA
R00742;WP_014233261.1;1;A;;11311;hydrogencarbonate+acetyl-CoA+ATP<=>malonyl-CoA+ADP+phosphate+H(+);Acetyl-CoA + ATP + HCO3- <-> ADP + Orthophosphate + Malonyl-CoA
R00742;WP_014233260.1;1;A;;11311;hydrogencarbonate+acetyl-CoA+ATP<=>malonyl-CoA+ADP+phosphate+H(+);Acetyl-CoA + ATP + HCO3- <-> ADP + Orthophosphate + Malonyl-CoA
R00742;WP_020335136.1;2;A;;11311;hydrogencarbonate+acetyl-CoA+ATP<=>malonyl-CoA+ADP+phosphate+H(+);Acetyl-CoA + ATP + HCO3- <-> ADP + Orthophosphate + Malonyl-CoA
R00742;WP_014232608.1;2;A;;11311;hydrogencarbonate+acetyl-CoA+ATP<=>malonyl-CoA+ADP+phosphate+H(+);Acetyl-CoA + ATP + HCO3- <-> ADP + Orthophosphate + Malonyl-CoA
R00742;WP_014233261.1;1;A;;11311;hydrogencarbonate+acetyl-CoA+ATP<=>malonyl-CoA+ADP+phosphate+H(+);Acetyl-CoA + ATP + HCO3- <-> ADP + Orthophosphate + Malonyl-CoA
R00742;WP_014233260.1;1;A;;11311;hydrogencarbonate+acetyl-CoA+ATP<=>malonyl-CoA+ADP+phosphate+H(+);Acetyl-CoA + ATP + HCO3- <-> ADP + Orthophosphate + Malonyl-CoA
R00747;WP_020334366.1;2;;;18908;phosphonoacetaldehyde+H2O<=>acetaldehyde+phosphate+H(+);Phosphonoacetaldehyde + H2O -> Acetaldehyde + Orthophosphate
R00749;WP_014233608.1;1;A;;15316;ethanolamine<=>acetaldehyde+NH4(+);Ethanolamine -> Ammonia + Acetaldehyde
R00749;WP_020334398.1;1;A;;15316;ethanolamine<=>acetaldehyde+NH4(+);Ethanolamine -> Ammonia + Acetaldehyde
R00750;WP_020333217.1;1;;;22627;(S)-4-hydroxy-2-oxopentanoate<=>acetaldehyde+pyruvate;Pyruvate + Acetaldehyde <-> 4-Hydroxy-2-oxopentanoate
R00751;WP_020334819.1;4;;;19628;L-threonine<=>acetaldehyde+glycine;L-Threonine <-> Acetaldehyde + Glycine
R00754;WP_014234621.1;1;;;25293;ethanol+NAD(+)<=>acetaldehyde+NADH+H(+);NAD+ + Ethanol <- Acetaldehyde + H+ + NADH
R00754;WP_020335086.1;1;;;25293;ethanol+NAD(+)<=>acetaldehyde+NADH+H(+);NAD+ + Ethanol <- Acetaldehyde + H+ + NADH
R00754;WP_014234621.1;2;;;25293;ethanol+NAD(+)<=>acetaldehyde+NADH+H(+);NAD+ + Ethanol <- Acetaldehyde + H+ + NADH
R00754;WP_020335086.1;2;;;25293;ethanol+NAD(+)<=>acetaldehyde+NADH+H(+);NAD+ + Ethanol <- Acetaldehyde + H+ + NADH
R00756;WP_014233238.1;4;;;16112;beta-D-fructose6-phosphate+ATP<=>beta-D-fructose1,6-bisphosphate+ADP+H(+);ATP + D-Fructose 6-phosphate -> ADP + D-Fructose 1,6-bisphosphate
R00758;WP_014230741.1;1;;;19664;D-mannitol1-phosphate+NAD(+)<=>beta-D-fructose6-phosphate+NADH+H(+);NAD+ + D-Mannitol 1-phosphate <-> H+ + D-Fructose 6-phosphate + NADH
R00760;WP_020333035.1;1;;;16128;D-fructose+ATP<=>D-fructose6-phosphate+ADP+H(+);ATP + D-Fructose -> ADP + D-Fructose 6-phosphate
R00762;WP_020335825.1;4;;;11067;beta-D-fructose1,6-bisphosphate+H2O<=>beta-D-fructose6-phosphate+phosphate;D-Fructose 1,6-bisphosphate + H2O -> Orthophosphate + D-Fructose 6-phosphate
R00762;WP_024372772.1;2;;;11067;beta-D-fructose1,6-bisphosphate+H2O<=>beta-D-fructose6-phosphate+phosphate;D-Fructose 1,6-bisphosphate + H2O -> Orthophosphate + D-Fructose 6-phosphate
R00765;WP_014233442.1;6;;;12175;alpha-D-glucosamine6-phosphate+H2O<=>beta-D-fructose6-phosphate+NH4(+);D-Glucosamine 6-phosphate + H2O -> Ammonia + D-Fructose 6-phosphate
R00768;WP_020335851.1;2;;;13240;D-fructose6-phosphate+L-glutamine<=>D-glucosamine6-phosphate+L-glutamate;L-Glutamine + D-Fructose 6-phosphate -> L-Glutamate + D-Glucosamine 6-phosphate
R00782;WP_020332971.1;4;;;24934;L-cysteine+H2O<=>hydrogensulfide+pyruvate+NH4(+)+H(+);L-Cysteine + H2O -> Pyruvate + Ammonia + Hydrogen sulfide
R00782;WP_020335210.1;2;;;24934;L-cysteine+H2O<=>hydrogensulfide+pyruvate+NH4(+)+H(+);L-Cysteine + H2O -> Pyruvate + Ammonia + Hydrogen sulfide
R00787;WP_014233998.1;1;A;;24631;NH4(+)+3NAD(+)+2H2O<=>nitrite+3NADH+5H(+);Ammonia + NAD+ + H2O <- Nitrite + H+ + NADH
R00787;WP_014234175.1;2;B;;24631;NH4(+)+3NAD(+)+2H2O<=>nitrite+3NADH+5H(+);Ammonia + NAD+ + H2O <- Nitrite + H+ + NADH
R00787;WP_020333805.1;2;A;;24631;NH4(+)+3NAD(+)+2H2O<=>nitrite+3NADH+5H(+);Ammonia + NAD+ + H2O <- Nitrite + H+ + NADH
R00787;WP_020334835.1;1;B;;24631;NH4(+)+3NAD(+)+2H2O<=>nitrite+3NADH+5H(+);Ammonia + NAD+ + H2O <- Nitrite + H+ + NADH
R00813;WP_020334210.1;1;;;11563;(1R,6S)-1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate+NAD(+)<=>catechol+CO2+NADH;NAD+ + (1R,6S)-1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate -> CO2 + H+ + NADH + Catechol
R00829;WP_061778630.1;1;;;19484;succinyl-CoA+acetyl-CoA<=>3-oxoadipyl-CoA+CoA;Acetyl-CoA + Succinyl-CoA <- CoA + 3-Oxoadipyl-CoA
R00832;WP_014233191.1;1;;;15188;succinyl-CoA+L-arginine<=>N(2)-succinyl-L-arginine+CoA+H(+);Succinyl-CoA + L-Arginine <-> CoA + N2-Succinyl-L-arginine
R00835;WP_014231951.1;1;;;15844;D-glucose6-phosphate+NADP(+)<=>6-phospho-D-glucono-1,5-lactone+NADPH+H(+);D-Glucose 6-phosphate + NADP+ <-> D-Glucono-1,5-lactone 6-phosphate + H+ + NADPH
R00835;WP_020336052.1;1;;;15844;D-glucose6-phosphate+NADP(+)<=>6-phospho-D-glucono-1,5-lactone+NADPH+H(+);D-Glucose 6-phosphate + NADP+ <-> D-Glucono-1,5-lactone 6-phosphate + H+ + NADPH
R00842;WP_020336194.1;2;;;11095;sn-glycerol3-phosphate+NAD(+)<=>dihydroxyacetonephosphate+NADH+H(+);NAD+ + sn-Glycerol 3-phosphate <- Glycerone phosphate + H+ + NADH
R00844;WP_020336194.1;2;;;11099;sn-glycerol3-phosphate+NADP(+)<=>dihydroxyacetonephosphate+NADPH+H(+);NADP+ + sn-Glycerol 3-phosphate <- Glycerone phosphate + H+ + NADPH
R00847;WP_014232826.1;4;;;21647;glycerol+ATP<=>sn-glycerol3-phosphate+ADP+H(+);ATP + Glycerol -> ADP + sn-Glycerol 3-phosphate
R00848;WP_020334320.1;1;;;31286;sn-glycerol3-phosphate+FAD+H(+)<=>dihydroxyacetonephosphate+FADH2;FAD + sn-Glycerol 3-phosphate <-> Glycerone phosphate + FADH2
