rhea, rheaDir, reactome
http://rdf.rhea-db.org/73875,http://rdf.rhea-db.org/73875,http://identifiers.org/reactome/R-HSA-727740.2
http://rdf.rhea-db.org/75343,http://rdf.rhea-db.org/75343,http://identifiers.org/reactome/R-HSA-727740.2
http://rdf.rhea-db.org/73863,http://rdf.rhea-db.org/73863,http://identifiers.org/reactome/R-HSA-727768.2
http://rdf.rhea-db.org/73867,http://rdf.rhea-db.org/73867,http://identifiers.org/reactome/R-HSA-727768.2
http://rdf.rhea-db.org/73871,http://rdf.rhea-db.org/73871,http://identifiers.org/reactome/R-HSA-727768.2
http://rdf.rhea-db.org/73875,http://rdf.rhea-db.org/73875,http://identifiers.org/reactome/R-HSA-727768.2
http://rdf.rhea-db.org/75343,http://rdf.rhea-db.org/75343,http://identifiers.org/reactome/R-HSA-727768.2
http://rdf.rhea-db.org/73867,http://rdf.rhea-db.org/73867,http://identifiers.org/reactome/R-HSA-380586.4
http://rdf.rhea-db.org/73871,http://rdf.rhea-db.org/73871,http://identifiers.org/reactome/R-HSA-351604.2
http://rdf.rhea-db.org/73871,http://rdf.rhea-db.org/73871,http://identifiers.org/reactome/R-HSA-374896.2
http://rdf.rhea-db.org/73871,http://rdf.rhea-db.org/73871,http://identifiers.org/reactome/R-HSA-374919.4
http://rdf.rhea-db.org/73887,http://rdf.rhea-db.org/73887,http://identifiers.org/reactome/R-HSA-426130.2
http://rdf.rhea-db.org/74375,http://rdf.rhea-db.org/74375,http://identifiers.org/reactome/R-HSA-3779381.3
http://rdf.rhea-db.org/74375,http://rdf.rhea-db.org/74375,http://identifiers.org/reactome/R-HSA-6789077.2
http://rdf.rhea-db.org/74819,http://rdf.rhea-db.org/74819,http://identifiers.org/reactome/R-HSA-1247915.2
http://rdf.rhea-db.org/74819,http://rdf.rhea-db.org/74819,http://identifiers.org/reactome/R-HSA-1500817.2
http://rdf.rhea-db.org/74891,http://rdf.rhea-db.org/74891,http://identifiers.org/reactome/R-HSA-1237042.4
http://rdf.rhea-db.org/74891,http://rdf.rhea-db.org/74891,http://identifiers.org/reactome/R-HSA-1237069.4
http://rdf.rhea-db.org/74891,http://rdf.rhea-db.org/74891,http://identifiers.org/reactome/R-HSA-1247645.3
http://rdf.rhea-db.org/74891,http://rdf.rhea-db.org/74891,http://identifiers.org/reactome/R-HSA-1247649.3
http://rdf.rhea-db.org/74895,http://rdf.rhea-db.org/74895,http://identifiers.org/reactome/R-HSA-1222662.2
http://rdf.rhea-db.org/74895,http://rdf.rhea-db.org/74895,http://identifiers.org/reactome/R-HSA-1222686.3
http://rdf.rhea-db.org/75039,http://rdf.rhea-db.org/75039,http://identifiers.org/reactome/R-HSA-727759.2
http://rdf.rhea-db.org/75443,http://rdf.rhea-db.org/75443,http://identifiers.org/reactome/R-HSA-917892.4
http://rdf.rhea-db.org/75443,http://rdf.rhea-db.org/75443,http://identifiers.org/reactome/R-HSA-9661408.3
http://rdf.rhea-db.org/75471,http://rdf.rhea-db.org/75471,http://identifiers.org/reactome/R-HSA-8875838.2
http://rdf.rhea-db.org/75479,http://rdf.rhea-db.org/75479,http://identifiers.org/reactome/R-HSA-8855062.3
http://rdf.rhea-db.org/75687,http://rdf.rhea-db.org/75687,http://identifiers.org/reactome/R-HSA-9717392.2
http://rdf.rhea-db.org/75687,http://rdf.rhea-db.org/75687,http://identifiers.org/reactome/R-HSA-9855161.1
http://rdf.rhea-db.org/75791,http://rdf.rhea-db.org/75791,http://identifiers.org/reactome/R-HSA-8876312.2
http://rdf.rhea-db.org/75795,http://rdf.rhea-db.org/75795,http://identifiers.org/reactome/R-HSA-8876312.2
http://rdf.rhea-db.org/75799,http://rdf.rhea-db.org/75799,http://identifiers.org/reactome/R-HSA-8876312.2
http://rdf.rhea-db.org/75843,http://rdf.rhea-db.org/75843,http://identifiers.org/reactome/R-HSA-549241.3
http://rdf.rhea-db.org/76271,http://rdf.rhea-db.org/76271,http://identifiers.org/reactome/R-HSA-6797962.3
http://rdf.rhea-db.org/77259,http://rdf.rhea-db.org/77259,http://identifiers.org/reactome/R-HSA-9845055.1
http://rdf.rhea-db.org/78455,http://rdf.rhea-db.org/78455,http://identifiers.org/reactome/R-HSA-1606583.3
http://rdf.rhea-db.org/78455,http://rdf.rhea-db.org/78455,http://identifiers.org/reactome/R-HSA-428205.5
http://rdf.rhea-db.org/78455,http://rdf.rhea-db.org/78455,http://identifiers.org/reactome/R-HSA-428231.4
http://rdf.rhea-db.org/81275,http://rdf.rhea-db.org/81275,http://identifiers.org/reactome/R-HSA-2162195.5
http://rdf.rhea-db.org/81667,http://rdf.rhea-db.org/81667,http://identifiers.org/reactome/R-HSA-8867876.3
http://rdf.rhea-db.org/10040,http://rdf.rhea-db.org/10041,http://identifiers.org/reactome/R-HSA-176606.3
http://rdf.rhea-db.org/10040,http://rdf.rhea-db.org/10041,http://identifiers.org/reactome/R-HSA-8953499.3
http://rdf.rhea-db.org/10112,http://rdf.rhea-db.org/10113,http://identifiers.org/reactome/R-HSA-1614524.4
http://rdf.rhea-db.org/10116,http://rdf.rhea-db.org/10117,http://identifiers.org/reactome/R-HSA-71299.4
http://rdf.rhea-db.org/10132,http://rdf.rhea-db.org/10133,http://identifiers.org/reactome/R-HSA-159443.3
http://rdf.rhea-db.org/10164,http://rdf.rhea-db.org/10165,http://identifiers.org/reactome/R-HSA-71660.4
http://rdf.rhea-db.org/10164,http://rdf.rhea-db.org/10166,http://identifiers.org/reactome/R-HSA-70494.4
http://rdf.rhea-db.org/10188,http://rdf.rhea-db.org/10189,http://identifiers.org/reactome/R-HSA-191323.4
http://rdf.rhea-db.org/10188,http://rdf.rhea-db.org/10189,http://identifiers.org/reactome/R-HSA-73918.4
http://rdf.rhea-db.org/10224,http://rdf.rhea-db.org/10225,http://identifiers.org/reactome/R-HSA-964970.2
http://rdf.rhea-db.org/10244,http://rdf.rhea-db.org/10245,http://identifiers.org/reactome/R-HSA-71181.6
http://rdf.rhea-db.org/10248,http://rdf.rhea-db.org/10249,http://identifiers.org/reactome/R-HSA-73666.5
http://rdf.rhea-db.org/10276,http://rdf.rhea-db.org/10277,http://identifiers.org/reactome/R-HSA-1855182.3
http://rdf.rhea-db.org/10292,http://rdf.rhea-db.org/10293,http://identifiers.org/reactome/R-HSA-449734.3
http://rdf.rhea-db.org/10300,http://rdf.rhea-db.org/10301,http://identifiers.org/reactome/R-HSA-70449.4
http://rdf.rhea-db.org/10300,http://rdf.rhea-db.org/10302,http://identifiers.org/reactome/R-HSA-70482.5
http://rdf.rhea-db.org/10336,http://rdf.rhea-db.org/10337,http://identifiers.org/reactome/R-HSA-5690911.3
http://rdf.rhea-db.org/10336,http://rdf.rhea-db.org/10337,http://identifiers.org/reactome/R-HSA-70971.5
http://rdf.rhea-db.org/10348,http://rdf.rhea-db.org/10349,http://identifiers.org/reactome/R-HSA-1247935.3
http://rdf.rhea-db.org/10380,http://rdf.rhea-db.org/10382,http://identifiers.org/reactome/R-HSA-73567.5
http://rdf.rhea-db.org/10388,http://rdf.rhea-db.org/10389,http://identifiers.org/reactome/R-HSA-372819.3
http://rdf.rhea-db.org/10388,http://rdf.rhea-db.org/10389,http://identifiers.org/reactome/R-HSA-70241.5
http://rdf.rhea-db.org/10400,http://rdf.rhea-db.org/10401,http://identifiers.org/reactome/R-HSA-893616.3
http://rdf.rhea-db.org/10408,http://rdf.rhea-db.org/10410,http://identifiers.org/reactome/R-HSA-390224.4
http://rdf.rhea-db.org/10412,http://rdf.rhea-db.org/10413,http://identifiers.org/reactome/R-HSA-2393939.5
http://rdf.rhea-db.org/10412,http://rdf.rhea-db.org/10413,http://identifiers.org/reactome/R-HSA-2393954.4
http://rdf.rhea-db.org/10412,http://rdf.rhea-db.org/10413,http://identifiers.org/reactome/R-HSA-5696049.2
http://rdf.rhea-db.org/10428,http://rdf.rhea-db.org/10429,http://identifiers.org/reactome/R-HSA-2161964.4
http://rdf.rhea-db.org/10600,http://rdf.rhea-db.org/10601,http://identifiers.org/reactome/R-HSA-2161620.4
http://rdf.rhea-db.org/10600,http://rdf.rhea-db.org/10601,http://identifiers.org/reactome/R-HSA-2161701.5
http://rdf.rhea-db.org/10656,http://rdf.rhea-db.org/10657,http://identifiers.org/reactome/R-HSA-71286.3
http://rdf.rhea-db.org/10716,http://rdf.rhea-db.org/10717,http://identifiers.org/reactome/R-HSA-1855178.3
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10749,http://identifiers.org/reactome/R-HSA-1237059.4
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10749,http://identifiers.org/reactome/R-HSA-1237081.2
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10749,http://identifiers.org/reactome/R-HSA-1475017.2
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10749,http://identifiers.org/reactome/R-HSA-1475022.2
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10749,http://identifiers.org/reactome/R-HSA-1475028.2
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10749,http://identifiers.org/reactome/R-HSA-1475436.3
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10750,http://identifiers.org/reactome/R-HSA-1237045.2
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10750,http://identifiers.org/reactome/R-HSA-1237047.4
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10750,http://identifiers.org/reactome/R-HSA-1475025.3
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10750,http://identifiers.org/reactome/R-HSA-1475026.4
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10750,http://identifiers.org/reactome/R-HSA-1475032.3
http://rdf.rhea-db.org/10748,http://rdf.rhea-db.org/10750,http://identifiers.org/reactome/R-HSA-1475435.3
http://rdf.rhea-db.org/10792,http://rdf.rhea-db.org/10794,http://identifiers.org/reactome/R-HSA-73806.4
http://rdf.rhea-db.org/10932,http://rdf.rhea-db.org/10933,http://identifiers.org/reactome/R-HSA-70577.5
http://rdf.rhea-db.org/10944,http://rdf.rhea-db.org/10945,http://identifiers.org/reactome/R-HSA-6788295.2
http://rdf.rhea-db.org/10964,http://rdf.rhea-db.org/10965,http://identifiers.org/reactome/R-HSA-5662466.3
http://rdf.rhea-db.org/10980,http://rdf.rhea-db.org/10981,http://identifiers.org/reactome/R-HSA-9014766.4
http://rdf.rhea-db.org/10992,http://rdf.rhea-db.org/10994,http://identifiers.org/reactome/R-HSA-389826.3
http://rdf.rhea-db.org/11020,http://rdf.rhea-db.org/11021,http://identifiers.org/reactome/R-HSA-1855153.3
http://rdf.rhea-db.org/11020,http://rdf.rhea-db.org/11021,http://identifiers.org/reactome/R-HSA-1855233.3
http://rdf.rhea-db.org/11028,http://rdf.rhea-db.org/11029,http://identifiers.org/reactome/R-HSA-9909159.1
http://rdf.rhea-db.org/11084,http://rdf.rhea-db.org/11085,http://identifiers.org/reactome/R-HSA-5662473.3
http://rdf.rhea-db.org/11092,http://rdf.rhea-db.org/11094,http://identifiers.org/reactome/R-HSA-75889.3
http://rdf.rhea-db.org/11140,http://rdf.rhea-db.org/11142,http://identifiers.org/reactome/R-HSA-446201.3
http://rdf.rhea-db.org/11148,http://rdf.rhea-db.org/11149,http://identifiers.org/reactome/R-HSA-1562603.2
http://rdf.rhea-db.org/11148,http://rdf.rhea-db.org/11149,http://identifiers.org/reactome/R-HSA-1562604.2
http://rdf.rhea-db.org/11148,http://rdf.rhea-db.org/11149,http://identifiers.org/reactome/R-HSA-917891.3
http://rdf.rhea-db.org/11148,http://rdf.rhea-db.org/11149,http://identifiers.org/reactome/R-HSA-917933.3
http://rdf.rhea-db.org/11184,http://rdf.rhea-db.org/11185,http://identifiers.org/reactome/R-HSA-73591.5
http://rdf.rhea-db.org/11240,http://rdf.rhea-db.org/11241,http://identifiers.org/reactome/R-HSA-997381.2
http://rdf.rhea-db.org/11260,http://rdf.rhea-db.org/11261,http://identifiers.org/reactome/R-HSA-5693681.2
http://rdf.rhea-db.org/11260,http://rdf.rhea-db.org/11261,http://identifiers.org/reactome/R-HSA-8865107.2
http://rdf.rhea-db.org/11260,http://rdf.rhea-db.org/11261,http://identifiers.org/reactome/R-HSA-9698758.2
http://rdf.rhea-db.org/11308,http://rdf.rhea-db.org/11309,http://identifiers.org/reactome/R-HSA-200555.6
http://rdf.rhea-db.org/11308,http://rdf.rhea-db.org/11309,http://identifiers.org/reactome/R-HSA-75851.6
http://rdf.rhea-db.org/11308,http://rdf.rhea-db.org/11309,http://identifiers.org/reactome/R-HSA-8876889.5
http://rdf.rhea-db.org/11392,http://rdf.rhea-db.org/11393,http://identifiers.org/reactome/R-HSA-1855213.3
http://rdf.rhea-db.org/11392,http://rdf.rhea-db.org/11393,http://identifiers.org/reactome/R-HSA-1855218.3
http://rdf.rhea-db.org/11532,http://rdf.rhea-db.org/11533,http://identifiers.org/reactome/R-HSA-389821.2
http://rdf.rhea-db.org/11576,http://rdf.rhea-db.org/11577,http://identifiers.org/reactome/R-HSA-196761.2
http://rdf.rhea-db.org/11596,http://rdf.rhea-db.org/11597,http://identifiers.org/reactome/R-HSA-73564.5
http://rdf.rhea-db.org/11600,http://rdf.rhea-db.org/11601,http://identifiers.org/reactome/R-HSA-73548.6
http://rdf.rhea-db.org/24400,http://rdf.rhea-db.org/24401,http://identifiers.org/reactome/R-HSA-73548.6
http://rdf.rhea-db.org/25094,http://rdf.rhea-db.org/25095,http://identifiers.org/reactome/R-HSA-73548.6
http://rdf.rhea-db.org/11600,http://rdf.rhea-db.org/11602,http://identifiers.org/reactome/R-HSA-75125.6
http://rdf.rhea-db.org/24400,http://rdf.rhea-db.org/24402,http://identifiers.org/reactome/R-HSA-75125.6
http://rdf.rhea-db.org/25094,http://rdf.rhea-db.org/25096,http://identifiers.org/reactome/R-HSA-75125.6
http://rdf.rhea-db.org/11612,http://rdf.rhea-db.org/11613,http://identifiers.org/reactome/R-HSA-70600.5
http://rdf.rhea-db.org/15133,http://rdf.rhea-db.org/15134,http://identifiers.org/reactome/R-HSA-70600.5
http://rdf.rhea-db.org/11612,http://rdf.rhea-db.org/11614,http://identifiers.org/reactome/R-HSA-70589.5
http://rdf.rhea-db.org/15133,http://rdf.rhea-db.org/15135,http://identifiers.org/reactome/R-HSA-70589.5
http://rdf.rhea-db.org/11680,http://rdf.rhea-db.org/11681,http://identifiers.org/reactome/R-HSA-73792.5
http://rdf.rhea-db.org/11684,http://rdf.rhea-db.org/11685,http://identifiers.org/reactome/R-HSA-5696213.2
http://rdf.rhea-db.org/11684,http://rdf.rhea-db.org/11685,http://identifiers.org/reactome/R-HSA-6800149.2
http://rdf.rhea-db.org/11708,http://rdf.rhea-db.org/11709,http://identifiers.org/reactome/R-HSA-73794.6
http://rdf.rhea-db.org/11740,http://rdf.rhea-db.org/11742,http://identifiers.org/reactome/R-HSA-3323079.2
http://rdf.rhea-db.org/11740,http://rdf.rhea-db.org/11742,http://identifiers.org/reactome/R-HSA-71682.4
http://rdf.rhea-db.org/11744,http://rdf.rhea-db.org/11745,http://identifiers.org/reactome/R-HSA-965067.2
http://rdf.rhea-db.org/11752,http://rdf.rhea-db.org/11753,http://identifiers.org/reactome/R-HSA-9749609.2
http://rdf.rhea-db.org/11752,http://rdf.rhea-db.org/11753,http://identifiers.org/reactome/R-HSA-9749647.2
http://rdf.rhea-db.org/11752,http://rdf.rhea-db.org/11753,http://identifiers.org/reactome/R-HSA-9749792.2
http://rdf.rhea-db.org/11852,http://rdf.rhea-db.org/11853,http://identifiers.org/reactome/R-HSA-1237160.2
http://rdf.rhea-db.org/11856,http://rdf.rhea-db.org/11857,http://identifiers.org/reactome/R-HSA-1855185.3
http://rdf.rhea-db.org/11992,http://rdf.rhea-db.org/11993,http://identifiers.org/reactome/R-HSA-6783880.2
http://rdf.rhea-db.org/12044,http://rdf.rhea-db.org/12045,http://identifiers.org/reactome/R-HSA-5694109.3
http://rdf.rhea-db.org/12228,http://rdf.rhea-db.org/12229,http://identifiers.org/reactome/R-HSA-70599.4
http://rdf.rhea-db.org/12272,http://rdf.rhea-db.org/12273,http://identifiers.org/reactome/R-HSA-209924.2
http://rdf.rhea-db.org/12280,http://rdf.rhea-db.org/12281,http://identifiers.org/reactome/R-HSA-6811522.3
http://rdf.rhea-db.org/12308,http://rdf.rhea-db.org/12309,http://identifiers.org/reactome/R-HSA-70941.5
http://rdf.rhea-db.org/12356,http://rdf.rhea-db.org/12358,http://identifiers.org/reactome/R-HSA-532549.3
http://rdf.rhea-db.org/12452,http://rdf.rhea-db.org/12453,http://identifiers.org/reactome/R-HSA-1855162.3
http://rdf.rhea-db.org/12452,http://rdf.rhea-db.org/12453,http://identifiers.org/reactome/R-HSA-994137.4
http://rdf.rhea-db.org/12460,http://rdf.rhea-db.org/12462,http://identifiers.org/reactome/R-HSA-70982.5
http://rdf.rhea-db.org/12512,http://rdf.rhea-db.org/12513,http://identifiers.org/reactome/R-HSA-6810076.3
http://rdf.rhea-db.org/12524,http://rdf.rhea-db.org/12526,http://identifiers.org/reactome/R-HSA-5693347.2
http://rdf.rhea-db.org/12556,http://rdf.rhea-db.org/12557,http://identifiers.org/reactome/R-HSA-71296.4
http://rdf.rhea-db.org/12601,http://rdf.rhea-db.org/12602,http://identifiers.org/reactome/R-HSA-70952.5
http://rdf.rhea-db.org/12601,http://rdf.rhea-db.org/12603,http://identifiers.org/reactome/R-HSA-508561.5
http://rdf.rhea-db.org/12641,http://rdf.rhea-db.org/12642,http://identifiers.org/reactome/R-HSA-977348.4
http://rdf.rhea-db.org/12653,http://rdf.rhea-db.org/12654,http://identifiers.org/reactome/R-HSA-9012268.5
http://rdf.rhea-db.org/12661,http://rdf.rhea-db.org/12663,http://identifiers.org/reactome/R-HSA-200410.5
http://rdf.rhea-db.org/12709,http://rdf.rhea-db.org/12710,http://identifiers.org/reactome/R-HSA-6798174.3
http://rdf.rhea-db.org/12717,http://rdf.rhea-db.org/12718,http://identifiers.org/reactome/R-HSA-1855228.3
http://rdf.rhea-db.org/12721,http://rdf.rhea-db.org/12722,http://identifiers.org/reactome/R-HSA-351215.2
http://rdf.rhea-db.org/12733,http://rdf.rhea-db.org/12735,http://identifiers.org/reactome/R-HSA-197268.4
http://rdf.rhea-db.org/12793,http://rdf.rhea-db.org/12794,http://identifiers.org/reactome/R-HSA-1855207.3
http://rdf.rhea-db.org/12793,http://rdf.rhea-db.org/12794,http://identifiers.org/reactome/R-HSA-1855227.3
http://rdf.rhea-db.org/12889,http://rdf.rhea-db.org/12890,http://identifiers.org/reactome/R-HSA-5661290.3
http://rdf.rhea-db.org/12893,http://rdf.rhea-db.org/12894,http://identifiers.org/reactome/R-HSA-2161660.5
http://rdf.rhea-db.org/12893,http://rdf.rhea-db.org/12894,http://identifiers.org/reactome/R-HSA-265295.4
http://rdf.rhea-db.org/12921,http://rdf.rhea-db.org/12922,http://identifiers.org/reactome/R-HSA-189442.5
http://rdf.rhea-db.org/12973,http://rdf.rhea-db.org/12974,http://identifiers.org/reactome/R-HSA-110145.5
http://rdf.rhea-db.org/12973,http://rdf.rhea-db.org/12974,http://identifiers.org/reactome/R-HSA-6788810.2
http://rdf.rhea-db.org/12973,http://rdf.rhea-db.org/12974,http://identifiers.org/reactome/R-HSA-74220.6
http://rdf.rhea-db.org/23100,http://rdf.rhea-db.org/23101,http://identifiers.org/reactome/R-HSA-74220.6
http://rdf.rhea-db.org/12973,http://rdf.rhea-db.org/12975,http://identifiers.org/reactome/R-HSA-110141.6
http://rdf.rhea-db.org/23100,http://rdf.rhea-db.org/23102,http://identifiers.org/reactome/R-HSA-110141.6
http://rdf.rhea-db.org/12973,http://rdf.rhea-db.org/12975,http://identifiers.org/reactome/R-HSA-110144.5
http://rdf.rhea-db.org/13069,http://rdf.rhea-db.org/13070,http://identifiers.org/reactome/R-HSA-1483222.2
http://rdf.rhea-db.org/13101,http://rdf.rhea-db.org/13103,http://identifiers.org/reactome/R-HSA-70903.4
http://rdf.rhea-db.org/13161,http://rdf.rhea-db.org/13162,http://identifiers.org/reactome/R-HSA-6798667.3
http://rdf.rhea-db.org/13185,http://rdf.rhea-db.org/13186,http://identifiers.org/reactome/R-HSA-189406.4
http://rdf.rhea-db.org/13201,http://rdf.rhea-db.org/13202,http://identifiers.org/reactome/R-HSA-71275.3
http://rdf.rhea-db.org/13217,http://rdf.rhea-db.org/13218,http://identifiers.org/reactome/R-HSA-888548.4
http://rdf.rhea-db.org/13233,http://rdf.rhea-db.org/13234,http://identifiers.org/reactome/R-HSA-74249.6
http://rdf.rhea-db.org/13233,http://rdf.rhea-db.org/13235,http://identifiers.org/reactome/R-HSA-112034.6
http://rdf.rhea-db.org/13237,http://rdf.rhea-db.org/13238,http://identifiers.org/reactome/R-HSA-449715.3
http://rdf.rhea-db.org/13253,http://rdf.rhea-db.org/13254,http://identifiers.org/reactome/R-HSA-1855172.3
http://rdf.rhea-db.org/13253,http://rdf.rhea-db.org/13254,http://identifiers.org/reactome/R-HSA-994140.4
http://rdf.rhea-db.org/13281,http://rdf.rhea-db.org/13282,http://identifiers.org/reactome/R-HSA-70837.6
http://rdf.rhea-db.org/13281,http://rdf.rhea-db.org/13283,http://identifiers.org/reactome/R-HSA-508369.6
http://rdf.rhea-db.org/13285,http://rdf.rhea-db.org/13286,http://identifiers.org/reactome/R-HSA-174367.4
http://rdf.rhea-db.org/13445,http://rdf.rhea-db.org/13446,http://identifiers.org/reactome/R-HSA-8938300.3
http://rdf.rhea-db.org/13509,http://rdf.rhea-db.org/13510,http://identifiers.org/reactome/R-HSA-446204.2
http://rdf.rhea-db.org/13517,http://rdf.rhea-db.org/13518,http://identifiers.org/reactome/R-HSA-73635.5
http://rdf.rhea-db.org/30655,http://rdf.rhea-db.org/30656,http://identifiers.org/reactome/R-HSA-73635.5
http://rdf.rhea-db.org/13517,http://rdf.rhea-db.org/13519,http://identifiers.org/reactome/R-HSA-75126.5
http://rdf.rhea-db.org/30655,http://rdf.rhea-db.org/30657,http://identifiers.org/reactome/R-HSA-75126.5
http://rdf.rhea-db.org/13557,http://rdf.rhea-db.org/13558,http://identifiers.org/reactome/R-HSA-174394.5
http://rdf.rhea-db.org/13589,http://rdf.rhea-db.org/13590,http://identifiers.org/reactome/R-HSA-70773.7
http://rdf.rhea-db.org/13589,http://rdf.rhea-db.org/13591,http://identifiers.org/reactome/R-HSA-508308.6
http://rdf.rhea-db.org/13665,http://rdf.rhea-db.org/13666,http://identifiers.org/reactome/R-HSA-392152.5
http://rdf.rhea-db.org/13665,http://rdf.rhea-db.org/13666,http://identifiers.org/reactome/R-HSA-74885.3
http://rdf.rhea-db.org/13677,http://rdf.rhea-db.org/13678,http://identifiers.org/reactome/R-HSA-71303.5
http://rdf.rhea-db.org/13677,http://rdf.rhea-db.org/13679,http://identifiers.org/reactome/R-HSA-199803.4
http://rdf.rhea-db.org/13697,http://rdf.rhea-db.org/13698,http://identifiers.org/reactome/R-HSA-8955844.2
http://rdf.rhea-db.org/13889,http://rdf.rhea-db.org/13890,http://identifiers.org/reactome/R-HSA-196955.4
http://rdf.rhea-db.org/13929,http://rdf.rhea-db.org/13930,http://identifiers.org/reactome/R-HSA-350604.2
http://rdf.rhea-db.org/13933,http://rdf.rhea-db.org/13934,http://identifiers.org/reactome/R-HSA-8848355.4
http://rdf.rhea-db.org/13941,http://rdf.rhea-db.org/13942,http://identifiers.org/reactome/R-HSA-70349.7
http://rdf.rhea-db.org/13977,http://rdf.rhea-db.org/13978,http://identifiers.org/reactome/R-HSA-9014741.4
http://rdf.rhea-db.org/13989,http://rdf.rhea-db.org/13990,http://identifiers.org/reactome/R-HSA-70361.4
http://rdf.rhea-db.org/14005,http://rdf.rhea-db.org/14006,http://identifiers.org/reactome/R-HSA-1614583.4
http://rdf.rhea-db.org/14013,http://rdf.rhea-db.org/14014,http://identifiers.org/reactome/R-HSA-176604.3
http://rdf.rhea-db.org/14017,http://rdf.rhea-db.org/14018,http://identifiers.org/reactome/R-HSA-8869627.4
http://rdf.rhea-db.org/14017,http://rdf.rhea-db.org/14018,http://identifiers.org/reactome/R-HSA-8869633.4
http://rdf.rhea-db.org/14077,http://rdf.rhea-db.org/14079,http://identifiers.org/reactome/R-HSA-909776.2
http://rdf.rhea-db.org/14105,http://rdf.rhea-db.org/14107,http://identifiers.org/reactome/R-HSA-6783939.3
http://rdf.rhea-db.org/14105,http://rdf.rhea-db.org/14107,http://identifiers.org/reactome/R-HSA-70664.5
http://rdf.rhea-db.org/14109,http://rdf.rhea-db.org/14111,http://identifiers.org/reactome/R-HSA-6783955.4
http://rdf.rhea-db.org/14165,http://rdf.rhea-db.org/14166,http://identifiers.org/reactome/R-HSA-8954468.2
http://rdf.rhea-db.org/14181,http://rdf.rhea-db.org/14182,http://identifiers.org/reactome/R-HSA-71241.7
http://rdf.rhea-db.org/14205,http://rdf.rhea-db.org/14206,http://identifiers.org/reactome/R-HSA-8876789.2
http://rdf.rhea-db.org/14329,http://rdf.rhea-db.org/14331,http://identifiers.org/reactome/R-HSA-977333.3
http://rdf.rhea-db.org/14357,http://rdf.rhea-db.org/14358,http://identifiers.org/reactome/R-HSA-196964.4
http://rdf.rhea-db.org/14409,http://rdf.rhea-db.org/14410,http://identifiers.org/reactome/R-HSA-6814153.2
http://rdf.rhea-db.org/14469,http://rdf.rhea-db.org/14470,http://identifiers.org/reactome/R-HSA-71239.3
http://rdf.rhea-db.org/14501,http://rdf.rhea-db.org/14502,http://identifiers.org/reactome/R-HSA-1614631.3
http://rdf.rhea-db.org/14505,http://rdf.rhea-db.org/14506,http://identifiers.org/reactome/R-HSA-1655879.4
http://rdf.rhea-db.org/14541,http://rdf.rhea-db.org/14542,http://identifiers.org/reactome/R-HSA-193385.2
http://rdf.rhea-db.org/14665,http://rdf.rhea-db.org/14666,http://identifiers.org/reactome/R-HSA-74255.7
http://rdf.rhea-db.org/14729,http://rdf.rhea-db.org/14730,http://identifiers.org/reactome/R-HSA-71496.5
http://rdf.rhea-db.org/14729,http://rdf.rhea-db.org/14731,http://identifiers.org/reactome/R-HSA-71495.5
http://rdf.rhea-db.org/14777,http://rdf.rhea-db.org/14778,http://identifiers.org/reactome/R-HSA-76590.6
http://rdf.rhea-db.org/14801,http://rdf.rhea-db.org/14802,http://identifiers.org/reactome/R-HSA-70486.6
http://rdf.rhea-db.org/14801,http://rdf.rhea-db.org/14803,http://identifiers.org/reactome/R-HSA-71850.6
http://rdf.rhea-db.org/14817,http://rdf.rhea-db.org/14818,http://identifiers.org/reactome/R-HSA-71173.6
http://rdf.rhea-db.org/14837,http://rdf.rhea-db.org/14838,http://identifiers.org/reactome/R-HSA-389862.4
http://rdf.rhea-db.org/14905,http://rdf.rhea-db.org/14907,http://identifiers.org/reactome/R-HSA-73815.6
http://rdf.rhea-db.org/14961,http://rdf.rhea-db.org/14962,http://identifiers.org/reactome/R-HSA-5693724.2
http://rdf.rhea-db.org/14981,http://rdf.rhea-db.org/14983,http://identifiers.org/reactome/R-HSA-193064.4
http://rdf.rhea-db.org/15009,http://rdf.rhea-db.org/15011,http://identifiers.org/reactome/R-HSA-197972.3
http://rdf.rhea-db.org/15017,http://rdf.rhea-db.org/15018,http://identifiers.org/reactome/R-HSA-8878787.2
http://rdf.rhea-db.org/15093,http://rdf.rhea-db.org/15094,http://identifiers.org/reactome/R-HSA-71155.4
http://rdf.rhea-db.org/15093,http://rdf.rhea-db.org/15095,http://identifiers.org/reactome/R-HSA-517444.4
http://rdf.rhea-db.org/15097,http://rdf.rhea-db.org/15099,http://identifiers.org/reactome/R-HSA-70920.4
http://rdf.rhea-db.org/15149,http://rdf.rhea-db.org/15150,http://identifiers.org/reactome/R-HSA-965019.2
