bigg_id,rhea
FTHFDH,10181
FTHFDH,10182
FTHFDH,10183
G6PDH1er,38215
G6PDH1er,38216
G6PDH1er,38217
G6PDH1er,38218
G6PPer,16689
G6PPer,16690
G6PPer,16691
G6PPer,16692
GALOR,37967
GALOR,37968
GALOR,37969
GALOR,37970
GALtly,34915
GALtly,34916
GALtly,34917
GALtly,34918
GCALDDm,20001
GCALDDm,20002
GCALDDm,20003
GCALDDm,20004
GLCURtly,28955
GLCURtly,28956
GLCURtly,28957
GLCURtly,28958
GLU5Km,14877
GLU5Km,14878
GLU5Km,14879
GLU5Km,14880
GLUTCOADHm,13389
GLUTCOADHm,13390
GLUTCOADHm,13391
GLUTCOADHm,13392
GLUTCOADHm,30847
GLUTCOADHm,30848
GLUTCOADHm,30849
GLUTCOADHm,30850
GLXO2p,14837
GLXO2p,14838
GLXO2p,14839
GLXO2p,14840
GLYATm,20736
GLYATm,20737
GLYATm,20738
GLYATm,20739
GLYBtm,28943
GLYBtm,28944
GLYBtm,28945
GLYBtm,28946
GLYCLTDym,10992
GLYCLTDym,10993
GLYCLTDym,10994
GLYCLTDym,10995
GLYCLTtp,29447
GLYCLTtp,29448
GLYCLTtp,29449
GLYCLTtp,29450
GLYKm,21644
GLYKm,21645
GLYKm,21646
GLYKm,21647
GTHDH,24424
GTHDH,24425
GTHDH,24426
GTHDH,24427
GTHPe,16833
GTHPe,16834
GTHPe,16835
GTHPe,16836
GULN3D,12889
GULN3D,12890
GULN3D,12891
GULN3D,12892
GULNDer,14909
GULNDer,14910
GULNDer,14911
GULNDer,14912
GluForTx,15097
GluForTx,15098
GluForTx,15099
GluForTx,15100
H2Otly,29667
H2Otly,29668
H2Otly,29669
H2Otly,29670
HACD1m,30799
HACD1m,30800
HACD1m,30801
HACD1m,30802
HEX10,10948
HEX10,10949
HEX10,10950
HEX10,10951
HIBDm,17681
HIBDm,17682
HIBDm,17683
HIBDm,17684
HKt,16777
HKt,16778
HKt,16779
HKt,16780
HPYRDC,20561
HPYRDC,20562
HPYRDC,20563
HPYRDC,20564
HSD17B1,24616
HSD17B1,24617
HSD17B1,24618
HSD17B1,24619
Htx,34979
Htx,34980
Htx,34981
Htx,34982
ILEt4,29275
ILEt4,29276
ILEt4,29277
ILEt4,29278
INSKm,21140
INSKm,21141
INSKm,21142
INSKm,21143
KHK,18145
KHK,18146
KHK,18147
KHK,18148
LACZe,10076
LACZe,10077
LACZe,10078
LACZe,10079
LACZly,10076
LACZly,10077
LACZly,10078
LACZly,10079
LCYSTCBOXL,25221
LCYSTCBOXL,25222
LCYSTCBOXL,25223
LCYSTCBOXL,25224
LDH_Lm,23444
LDH_Lm,23445
LDH_Lm,23446
LDH_Lm,23447
LEUt4,29263
LEUt4,29264
LEUt4,29265
LEUt4,29266
LNLCt,45264
LNLCt,45265
LNLCt,45266
LNLCt,45267
LTDCL,30339
LTDCL,30340
LTDCL,30341
LTDCL,30342
MCDm,18781
MCDm,18782
MCDm,18783
MCDm,18784
MCDp,18781
MCDp,18782
MCDp,18783
MCDp,18784
MEOHtr,34871
MEOHtr,34872
MEOHtr,34873
MEOHtr,34874
MEVK1x,17065
MEVK1x,17066
MEVK1x,17067
MEVK1x,17068
MMCDm,21396
MMCDm,21397
MMCDm,21398
MMCDm,21399
MMCDp,21396
MMCDp,21397
MMCDp,21398
MMCDp,21399
MMEm,20553
MMEm,20554
MMEm,20555
MMEm,20556
MMSAD3m,22992
MMSAD3m,22993
MMSAD3m,22994
MMSAD3m,22995
MTHFD2m,22892
MTHFD2m,22893
MTHFD2m,22894
MTHFD2m,22895
NABTNOm,31231
NABTNOm,31232
NABTNOm,31233
NABTNOm,31234
NADNe,16301
NADNe,16302
NADNe,16303
NADNe,16304
NAt,34963
NAt,34964
NAt,34965
NAt,34966
NDP10ex,35207
NDP10ex,35208
NDP10ex,35209
NDP10ex,35210
NDP3ex,22156
NDP3ex,22157
NDP3ex,22158
NDP3ex,22159
NDPK10n,30939
NDPK10n,30940
NDPK10n,30941
NDPK10n,30942
NDPK1n,27686
NDPK1n,27687
NDPK1n,27688
NDPK1n,27689
NDPK2m,25098
NDPK2m,25099
NDPK2m,25100
NDPK2m,25101
NDPK2n,25098
NDPK2n,25099
NDPK2n,25100
NDPK2n,25101
NDPK3n,25237
NDPK3n,25238
NDPK3n,25239
NDPK3n,25240
NDPK4m,27682
NDPK4m,27683
NDPK4m,27684
NDPK4m,27685
NDPK5m,27690
NDPK5m,27691
NDPK5m,27692
NDPK5m,27693
NDPK5n,27690
NDPK5n,27691
NDPK5n,27692
NDPK5n,27693
NDPK6n,28582
NDPK6n,28583
NDPK6n,28584
NDPK6n,28585
NDPK7m,27678
NDPK7m,27679
NDPK7m,27680
NDPK7m,27681
NDPK8m,27674
NDPK8m,27675
NDPK8m,27676
NDPK8m,27677
NDPK9m,30347
NDPK9m,30348
NDPK9m,30349
NDPK9m,30350
NDPK9n,30347
NDPK9n,30348
NDPK9n,30349
NDPK9n,30350
NMNtn,28482
NMNtn,28483
NMNtn,28484
NMNtn,28485
NNATn,22860
NNATn,22861
NNATn,22862
NNATn,22863
NTD1m,29355
NTD1m,29356
NTD1m,29357
NTD1m,29358
NTD2l,29359
NTD2l,29360
NTD2l,29361
NTD2l,29362
NTD4e,29367
NTD4e,29368
NTD4e,29369
NTD4e,29370
NTD4l,29367
NTD4l,29368
NTD4l,29369
NTD4l,29370
NTD5m,11080
NTD5m,11081
NTD5m,11082
NTD5m,11083
NTD6l,29371
NTD6l,29372
NTD6l,29373
NTD6l,29374
NTD7l,29375
NTD7l,29376
NTD7l,29377
NTD7l,29378
NTD8l,29379
NTD8l,29380
NTD8l,29381
NTD8l,29382
NTD9e,27714
NTD9e,27715
NTD9e,27716
NTD9e,27717
NTD9l,27714
NTD9l,27715
NTD9l,27716
NTD9l,27717
NTP3e,19669
NTP3e,19670
NTP3e,19671
NTP3e,19672
OCBTm,19513
OCBTm,19514
OCBTm,19515
OCBTm,19516
OCOAT1m,25480
OCOAT1m,25481
OCOAT1m,25482
OCOAT1m,25483
OCTAt,29759
OCTAt,29760
OCTAt,29761
OCTAt,29762
OIVD1m,25177
OIVD1m,25178
OIVD1m,25179
OIVD1m,25180
ORNTArm,25160
ORNTArm,25161
ORNTArm,25162
ORNTArm,25163
P5CRxm,14105
P5CRxm,14106
P5CRxm,14107
P5CRxm,14108
PAFHe,17777
PAFHe,17778
PAFHe,17779
PAFHe,17780
PDE1g,25277
PDE1g,25278
PDE1g,25279
PDE1g,25280
PDE4g,16957
PDE4g,16958
PDE4g,16959
PDE4g,16960
PEPCKm,10388
PEPCKm,10389
PEPCKm,10390
PEPCKm,10391
PHETA1m,25152
PHETA1m,25153
PHETA1m,25154
PHETA1m,25155
PIter,32823
PIter,32824
PIter,32825
PIter,32826
PItg,32823
PItg,32824
PItg,32825
PItg,32826
PItn,32823
PItn,32824
PItn,32825
PItn,32826
PItx,32823
PItx,32824
PItx,32825
PItx,32826
PMEVKx,16341
PMEVKx,16342
PMEVKx,16343
PMEVKx,16344
PNTEH,13445
PNTEH,13446
PNTEH,13447
PNTEH,13448
PPAer,24576
PPAer,24577
PPAer,24578
PPAer,24579
PPAn,24576
PPAn,24577
PPAn,24578
PPAn,24579
PPCOAOm,31287
PPCOAOm,31288
PPCOAOm,31289
PPCOAOm,31290
PRDXl,30691
PRDXl,30692
PRDXl,30693
PRDXl,30694
PROAKGOX1r,51508
PROAKGOX1r,51509
PROAKGOX1r,51510
PROAKGOX1r,51511
PRPNCOAHYDm,26518
PRPNCOAHYDm,26519
PRPNCOAHYDm,26520
PRPNCOAHYDm,26521
PRPNCOAHYDx,26518
PRPNCOAHYDx,26519
PRPNCOAHYDx,26520
PRPNCOAHYDx,26521
PTHPSn,22048
PTHPSn,22049
PTHPSn,22050
PTHPSn,22051
PTRCAT1,25181
PTRCAT1,25182
PTRCAT1,25183
PTRCAT1,25184
PTRCOX1,18273
PTRCOX1,18274
PTRCOX1,18275
PTRCOX1,18276
RAI1,24124
RAI1,24125
RAI1,24126
RAI1,24127
RDH1,21284
RDH1,21285
RDH1,21286
RDH1,21287
RDH1,48488
RDH1,48489
RDH1,48490
RDH1,48491
RDH1a,25033
RDH1a,25034
RDH1a,25035
RDH1a,25036
Rtotaltl,38879
Rtotaltl,38880
Rtotaltl,38881
Rtotaltl,38882
Rtotaltp,38879
Rtotaltp,38880
Rtotaltp,38881
Rtotaltp,38882
SACCD3m,19373
SACCD3m,19374
SACCD3m,19375
SACCD3m,19376
SARCOXp,13313
SARCOXp,13314
SARCOXp,13315
SARCOXp,13316
SELCYSTGL,31151
SELCYSTGL,31152
SELCYSTGL,31153
SELCYSTGL,31154
SERHL,40663
SERHL,40664
SERHL,40665
SERHL,40666
SLDx,28194
SLDx,28195
SLDx,28196
SLDx,28197
SPODMe,20696
SPODMe,20697
SPODMe,20698
SPODMe,20699
SPODMn,20696
SPODMn,20697
SPODMn,20698
SPODMn,20699
SPODMx,20696
SPODMx,20697
SPODMx,20698
SPODMx,20699
SPR,24738
SPR,24739
SPR,24740
SPR,24741
SPR,32627
SPR,32628
SPR,32629
SPR,32630
SPTix,22852
SPTix,22853
SPTix,22854
SPTix,22855
SSALxm,13217
SSALxm,13218
SSALxm,13219
SSALxm,13220
SUCOAS1m,22120
SUCOAS1m,22121
SUCOAS1m,22122
SUCOAS1m,22123
TCHOLAt3,50052
TCHOLAt3,50053
TCHOLAt3,50054
TCHOLAt3,50055
TDPm,27998
TDPm,27999
TDPm,28000
TDPm,28001
THYPX,23336
THYPX,23337
THYPX,23338
THYPX,23339
TRIOK,13941
TRIOK,13942
TRIOK,13943
TRIOK,13944
TTDCPT1,44832
TTDCPT1,44833
TTDCPT1,44834
TTDCPT1,44835
TTDCPT2,44832
TTDCPT2,44833
TTDCPT2,44834
TTDCPT2,44835
TYRCBOX,14345
TYRCBOX,14346
TYRCBOX,14347
TYRCBOX,14348
UDPGNP,26073
UDPGNP,26074
UDPGNP,26075
UDPGNP,26076
UMPKm,24400
UMPKm,24401
UMPKm,24402
UMPKm,24403
URAt,27318
URAt,27319
URAt,27320
URAt,28622
UREAtm,32799
UREAtm,32800
UREAtm,32801
UREAtm,32802
URIDK2m,30655
URIDK2m,30656
URIDK2m,30657
URIDK2m,30658
VALt5m,29703
VALt5m,29704
VALt5m,29705
VALt5m,29706
VALtec,29703
VALtec,29704
VALtec,29705
VALtec,29706
R03184_PLUS_R00647,32363
R03184_PLUS_R00647,32364
R03184_PLUS_R00647,32365
R03184_PLUS_R00647,32366
R01465m,13161
R01465m,13162
R01465m,13163
R01465m,13164
thr_mt,35019
thr_mt,35020
thr_mt,35021
thr_mt,35022
2PGK,42408
2PGK,42409
2PGK,42410
2PGK,42411
ATRZCH,11312
ATRZCH,11313
ATRZCH,11314
ATRZCH,11315
CA2abc,18105
CA2abc,18106
CA2abc,18107
CA2abc,18108
CAt6,29255
CAt6,29256
CAt6,29257
CAt6,29258
CDPGS,42412
CDPGS,42413
CDPGS,42414
CDPGS,42415
GK_adp,11460
GK_adp,11461
GK_adp,11462
GK_adp,11463
H4MPTGL_atp,30567
H4MPTGL_atp,30568
H4MPTGL_atp,30569
H4MPTGL_atp,30570
LPFPLT,27510
LPFPLT,27511
LPFPLT,27512
LPFPLT,27513
MDHi2,21432
MDHi2,21433
MDHi2,21434
MDHi2,21435
MDHy,10824
MDHy,10825
MDHy,10826
MDHy,10827
NIt5,29831
NIt5,29832
NIt5,29833
NIt5,29834
NTP2,51908
NTP2,51909
NTP2,51910
NTP2,51911
NTP9,19013
NTP9,19014
NTP9,19015
NTP9,19016
PFK_adp,20105
PFK_adp,20106
PFK_adp,20107
PFK_adp,20108
RBPI,32243
RBPI,32244
RBPI,32245
RBPI,32246
SLDxi2,28194
SLDxi2,28195
SLDxi2,28196
SLDxi2,28197
SO4t2,28574
SO4t2,28575
SO4t2,28576
SO4t2,28577
SPDC,20948
SPDC,20949
SPDC,20950
SPDC,20951
GALM2,28675
GALM2,28676
GALM2,28677
GALM2,28678
GDH1,15133
GDH1,15134
GDH1,15135
GDH1,15136
GLUFT,23240
GLUFT,23241
GLUFT,23242
GLUFT,23243
MNLDH2,12084
MNLDH2,12085
MNLDH2,12086
MNLDH2,12087
MNLDHr,15029
MNLDHr,15030
MNLDHr,15031
MNLDHr,15032
NOX,11264
NOX,11265
NOX,11266
NOX,11267
ASPO2y,42444
ASPO2y,42445
ASPO2y,42446
ASPO2y,42447
BTCOARx,22968
BTCOARx,22969
BTCOARx,22970
BTCOARx,22971
HAMR,20581
HAMR,20582
HAMR,20583
HAMR,20584
UDCPDPex,17069
UDCPDPex,17070
UDCPDPex,17071
UDCPDPex,17072
DM_na1_h,34963
DM_na1_h,34964
DM_na1_h,34965
DM_na1_h,34966
DM_na1_m,34963
DM_na1_m,34964
DM_na1_m,34965
DM_na1_m,34966
FA160h,45256
FA160h,45257
FA160h,45258
FA160h,45259
FA18111Zh,33655
FA18111Zh,33656
FA18111Zh,33657
FA18111Zh,33658
FE2th,28486
FE2th,28487
FE2th,28488
FE2th,28489
FE3abch,12332
FE3abch,12333
FE3abch,12334
FE3abch,12335
GALth,29019
GALth,29020
GALth,29021
GALth,29022
GLU4ABUTthi,28919
GLU4ABUTthi,28920
GLU4ABUTthi,28921
GLU4ABUTthi,28922
H2Oth,29667
H2Oth,29668
H2Oth,29669
H2Oth,29670
HISth,37047
HISth,37048
HISth,37049
HISth,37050
LNLCth,45264
LNLCth,45265
LNLCth,45266
LNLCth,45267
MG2th,29827
MG2th,29828
MG2th,29829
MG2th,29830
NO2th,28983
NO2th,28984
NO2th,28985
NO2th,28986
PHEth,27950
PHEth,27951
PHEth,27952
PHEth,27953
RIBFLVth,35015
RIBFLVth,35016
RIBFLVth,35017
RIBFLVth,35018
SERNA1th,29575
SERNA1th,29576
SERNA1th,29577
SERNA1th,29578
SERth,28887
SERth,28888
SERth,28889
SERth,28890
SUCFUMthr,29323
SUCFUMthr,29324
SUCFUMthr,29325
SUCFUMthr,29326
THRth,28883
THRth,28884
THRth,28885
THRth,28886
TRPth,28879
TRPth,28880
TRPth,28881
TRPth,28882
UMPth,27926
UMPth,27927
UMPth,27928
UMPth,27929
FE3t,34971
FE3t,34972
FE3t,34973
FE3t,34974
GLYCLTt,29447
GLYCLTt,29448
GLYCLTt,29449
GLYCLTt,29450
NO3t,34923
NO3t,34924
NO3t,34925
NO3t,34926
ACts,27814
ACts,27815
ACts,27816
ACts,27817
H2Ots,29667
H2Ots,29668
H2Ots,29669
H2Ots,29670
HDCAts,45256
HDCAts,45257
HDCAts,45258
HDCAts,45259
Hts,34979
Hts,34980
Hts,34981
Hts,34982
ALAtx,29443
ALAtx,29444
ALAtx,29445
ALAtx,29446
ACACtm,29751
ACACtm,29752
ACACtm,29753
ACACtm,29754
GLU4ABUTtmi,28919
GLU4ABUTtmi,28920
GLU4ABUTtmi,28921
GLU4ABUTtmi,28922
GLUNA1tm,29031
GLUNA1tm,29032
GLUNA1tm,29033
GLUNA1tm,29034
NA1ATPasem,14633
NA1ATPasem,14634
NA1ATPasem,14635
NA1ATPasem,14636
NA1tm,34963
NA1tm,34964
NA1tm,34965
NA1tm,34966
ORNtm,34991
ORNtm,34992
ORNtm,34993
ORNtm,34994
PIcm,32823
PIcm,32824
PIcm,32825
PIcm,32826
PNTORtm,34975
PNTORtm,34976
PNTORtm,34977
PNTORtm,34978
PRONA1tm,28967
PRONA1tm,28968
PRONA1tm,28969
PRONA1tm,28970
PROtm_1,28963
PROtm_1,28964
PROtm_1,28965
PROtm_1,28966
SERNA1tm,29575
SERNA1tm,29576
SERNA1tm,29577
SERNA1tm,29578
SPMDtmr,28735
SPMDtmr,28736
SPMDtmr,28737
SPMDtmr,28738
ASPOm,19025
ASPOm,19026
ASPOm,19027
ASPOm,19028
ASPATh,21824
ASPATh,21825
ASPATh,21826
ASPATh,21827
UA4E,11320
UA4E,11321
UA4E,11322
UA4E,11323
ARGDI,19597
ARGDI,19598
ARGDI,19599
ARGDI,19600
OCTh,19513
OCTh,19514
OCTh,19515
OCTh,19516
OCTm,19513
OCTm,19514
OCTm,19515
OCTm,19516
ASCBOR,13605
ASCBOR,13606
ASCBOR,13607
ASCBOR,13608
GTHDHu,24424
GTHDHu,24425
GTHDHu,24426
GTHDHu,24427
PBAL,10912
PBAL,10913
PBAL,10914
PBAL,10915
BUPN,11184
BUPN,11185
BUPN,11186
BUPN,11187
DHPD,16121
DHPD,16122
DHPD,16123
DHPD,16124
CAS,21308
CAS,21309
CAS,21310
CAS,21311
CMS,13429
CMS,13430
CMS,13431
CMS,13432
GGPS_1,17653
GGPS_1,17654
GGPS_1,17655
GGPS_1,17656
IDIh,23284
IDIh,23285
IDIh,23286
IDIh,23287
MCS,23864
MCS,23865
MCS,23866
MCS,23867
TCYD,37987
TCYD,37988
TCYD,37989
TCYD,37990
TMTG,24012
TMTG,24013
TMTG,24014
TMTG,24015
ZYMSTR,36399
ZYMSTR,36400
ZYMSTR,36401
ZYMSTR,36402
3OACOAS,35315
3OACOAS,35316
3OACOAS,35317
3OACOAS,35318
ECOAR,35351
ECOAR,35352
ECOAR,35353
ECOAR,35354
APLh,24805
APLh,24806
APLh,24807
APLh,24808
APLm,24805
APLm,24806
APLm,24807
APLm,24808
BNORh,22968
BNORh,22969
BNORh,22970
BNORh,22971
BTS,33199
BTS,33200
BTS,33201
BTS,33202
HBCO_nadp,16197
HBCO_nadp,16198
HBCO_nadp,16199
HBCO_nadp,16200
HBCO_nadp_m,16197
HBCO_nadp_m,16198
HBCO_nadp_m,16199
HBCO_nadp_m,16200
FBA3hi,30167
FBA3hi,30168
FBA3hi,30169
FBA3hi,30170
PPDKh,10756
PPDKh,10757
PPDKh,10758
PPDKh,10759
RBPCh,23124
RBPCh,23125
RBPCh,23126
RBPCh,23127
ACSERSULLm,30891
ACSERSULLm,30892
ACSERSULLm,30893
ACSERSULLm,30894
SHSL2h,27826
SHSL2h,27827
SHSL2h,27828
SHSL2h,27829
SAT,24560
SAT,24561
SAT,24562
SAT,24563
SATm,24560
SATm,24561
SATm,24562
SATm,24563
ACACT4m,31087
ACACT4m,31088
ACACT4m,31089
ACACT4m,31090
ACACT6m,31091
ACACT6m,31092
ACACT6m,31093
ACACT6m,31094
ACOAR3m,44952
ACOAR3m,44953
ACOAR3m,44954
ACOAR3m,44955
ACOAR5m,44964
ACOAR5m,44965
ACOAR5m,44966
ACOAR5m,44967
ECOAH2m,30547
ECOAH2m,30548
ECOAH2m,30549
ECOAH2m,30550
ECOAH7m,31163
ECOAH7m,31164
ECOAH7m,31165
ECOAH7m,31166
HACD4m,31187
HACD4m,31188
HACD4m,31189
HACD4m,31190
HACD5m,31179
HACD5m,31180
HACD5m,31181
HACD5m,31182
HACD7m,31159
HACD7m,31160
HACD7m,31161
HACD7m,31162
ACACT2,31111
ACACT2,31112
ACACT2,31113
ACACT2,31114
ACOA120OR,31039
ACOA120OR,31040
ACOA120OR,31041
ACOA120OR,31042
ACOA120OR,47296
ACOA120OR,47297
ACOA120OR,47298
ACOA120OR,47299
ACOA140OR,28358
ACOA140OR,28359
ACOA140OR,28360
ACOA140OR,28361
ACOA140OR,47316
ACOA140OR,47317
ACOA140OR,47318
ACOA140OR,47319
ACOA40OR,24004
ACOA40OR,24005
ACOA40OR,24006
ACOA40OR,24007
ACOA40OR,30731
ACOA40OR,30732
ACOA40OR,30733
ACOA40OR,30734
ECOAH3_1,31199
ECOAH3_1,31200
ECOAH3_1,31201
ECOAH3_1,31202
HACD2_1,31143
HACD2_1,31144
HACD2_1,31145
HACD2_1,31146
GTPCI_2,17473
GTPCI_2,17474
GTPCI_2,17475
GTPCI_2,17476
AM6PTh,11028
AM6PTh,11029
AM6PTh,11030
AM6PTh,11031
FPGPL,30851
FPGPL,30852
FPGPL,30853
FPGPL,30854
PFK26_1,15653
PFK26_1,15654
PFK26_1,15655
PFK26_1,15656
GRGT,20776
GRGT,20777
GRGT,20778
GRGT,20779
IAGT,12464
IAGT,12465
IAGT,12466
IAGT,12467
SGHA,33795
SGHA,33796
SGHA,33797
SGHA,33798
GAM,15889
GAM,15890
GAM,15891
GAM,15892
PRDPARh,14905
PRDPARh,14906
PRDPARh,14907
PRDPARh,14908
GDHm,15133
GDHm,15134
GDHm,15135
GDHm,15136
GTHS_1,13557
GTHS_1,13558
GTHS_1,13559
GTHS_1,13560
GALh,16169
GALh,16170
GALh,16171
GALh,16172
GALm,16169
GALm,16170
GALm,16171
GALm,16172
GLUS,13753
GLUS,13754
GLUS,13755
GLUS,13756
GDH,15133
GDH,15134
GDH,15135
GDH,15136
GDH_nadp,11612
GDH_nadp,11613
GDH_nadp,11614
GDH_nadp,11615
GTHAMPOR,14141
GTHAMPOR,14142
GTHAMPOR,14143
GTHAMPOR,14144
GTHAMPORh,14141
GTHAMPORh,14142
GTHAMPORh,14143
GTHAMPORh,14144
GTHAMPORm,14141
GTHAMPORm,14142
GTHAMPORm,14143
GTHAMPORm,14144
G3PD1,11092
G3PD1,11093
G3PD1,11094
G3PD1,11095
G3PD2_1,11096
G3PD2_1,11097
G3PD2_1,11098
G3PD2_1,11099
AMO,28186
AMO,28187
AMO,28188
AMO,28189
GLYATx,20736
GLYATx,20737
GLYATx,20738
GLYATx,20739
GLYPT,23516
GLYPT,23517
GLYPT,23518
GLYPT,23519
GLYTA_1,14089
GLYTA_1,14090
GLYTA_1,14091
GLYTA_1,14092
HSK_1,13985
HSK_1,13986
HSK_1,13987
HSK_1,13988
PGLYCPh,14369
PGLYCPh,14370
PGLYCPh,14371
PGLYCPh,14372
PSP,21208
PSP,21209
PSP,21210
PSP,21211
THRA_1,19625
THRA_1,19626
THRA_1,19627
THRA_1,19628
THRS_1,10840
THRS_1,10841
THRS_1,10842
THRS_1,10843
ASPK_1,23776
ASPK_1,23777
ASPK_1,23778
ASPK_1,23779
ENOm,10164
ENOm,10165
ENOm,10166
ENOm,10167
G6PIh,16249
G6PIh,16250
G6PIh,16251
G6PIh,16252
GAPDHf,10300
GAPDHf,10301
GAPDHf,10302
GAPDHf,10303
GAPDHm,10300
GAPDHm,10301
GAPDHm,10302
GAPDHm,10303
GLUKA,36495
GLUKA,36496
GLUKA,36497
GLUKA,36498
GLUKAh,36495
GLUKAh,36496
GLUKAh,36497
GLUKAh,36498
PGMTh,23536
PGMTh,23537
PGMTh,23538
PGMTh,23539
PDHe3hr,33059
PDHe3hr,33060
PDHe3hr,33061
PDHe3hr,33062
PGKm,14801
PGKm,14802
PGKm,14803
PGKm,14804
PYKm,18157
PYKm,18158
PYKm,18159
PYKm,18160
MTHFCx,23700
MTHFCx,23701
MTHFCx,23702
MTHFCx,23703
OXADCm,16509
OXADCm,16510
OXADCm,16511
OXADCm,16512
PGLYCPx,14369
PGLYCPx,14370
PGLYCPx,14371
PGLYCPx,14372
RBCh_1,36631
RBCh_1,36632
RBCh_1,36633
RBCh_1,36634
HDC,20840
HDC,20841
HDC,20842
HDC,20843
HPh,14465
HPh,14466
HPh,14467
HPh,14468
PRACHh,20049
PRACHh,20050
PRACHh,20051
PRACHh,20052
PRICIh,15469
PRICIh,15470
PRICIh,15471
PRICIh,15472
ACDO,24504
ACDO,24505
ACDO,24506
ACDO,24507
ACPCS,21744
ACPCS,21745
ACPCS,21746
ACPCS,21747
ADSHm,21708
ADSHm,21709
ADSHm,21710
ADSHm,21711
AHHST,27822
AHHST,27823
AHHST,27824
AHHST,27825
MS,21196
MS,21197
MS,21198
MS,21199
APAPTm,12721
APAPTm,12722
APAPTm,12723
APAPTm,12724
DNGALh,24384
DNGALh,24385
DNGALh,24386
DNGALh,24387
NPH,11800
NPH,11801
NPH,11802
NPH,11803
AMID_1,45048
AMID_1,45049
AMID_1,45050
AMID_1,45051
FORA,21948
FORA,21949
FORA,21950
FORA,21951
GLUS_nadph,15501
GLUS_nadph,15502
GLUS_nadph,15503
GLUS_nadph,15504
NITR,17913
NITR,17914
NITR,17915
NITR,17916
PROAKGOX1,51508
PROAKGOX1,51509
PROAKGOX1,51510
PROAKGOX1,51511
FGFTh,31131
FGFTh,31132
FGFTh,31133
FGFTh,31134
FGFTm,31131
FGFTm,31132
FGFTm,31133
FGFTm,31134
FOLR2_1,31103
FOLR2_1,31104
FOLR2_1,31105
FOLR2_1,31106
FTCL,10488
FTCL,10489
FTCL,10490
FTCL,10491
METSm,11172
METSm,11173
METSm,11174
METSm,11175
MTAM,34767
MTAM,34768
MTAM,34769
MTAM,34770
MTHFO,19821
MTHFO,19822
MTHFO,19823
MTHFO,19824
MTHFO_nadp,19817
MTHFO_nadp,19818
MTHFO_nadp,19819
MTHFO_nadp,19820
APNPT,22472
APNPT,22473
APNPT,22474
APNPT,22475
DMORh,22068
DMORh,22069
DMORh,22070
DMORh,22071
MTMOHT,11824
MTMOHT,11825
MTMOHT,11826
MTMOHT,11827
PBALm,10912
PBALm,10913
PBALm,10914
PBALm,10915
PPATDh,25249
PPATDh,25250
PPATDh,25251
PPATDh,25252
GNKh,19433
GNKh,19434
GNKh,19435
GNKh,19436
PGLh,12556
PGLh,12557
PGLh,12558
PGLh,12559
TAh,17053
TAh,17054
TAh,17055
TAh,17056
RPEh,13677
RPEh,13678
RPEh,13679
RPEh,13680
TKT2h,27626
TKT2h,27627
TKT2h,27628
TKT2h,27629
ANTPPT,11768
ANTPPT,11769
ANTPPT,11770
ANTPPT,11771
CHRS,21020
CHRS,21021
CHRS,21022
CHRS,21023
G3PL,14081
G3PL,14082
G3PL,14083
G3PL,14084
IGPS_1,23476
IGPS_1,23477
IGPS_1,23478
IGPS_1,23479
POATh,25152
POATh,25153
POATh,25154
POATh,25155
PPOR_1,13869
PPOR_1,13870
PPOR_1,13871
PPOR_1,13872
SERH,10532
SERH,10533
SERH,10534
SERH,10535
SKK,13121
SKK,13122
SKK,13123
SKK,13124
TRPS2h,26434
TRPS2h,26435
TRPS2h,26436
TRPS2h,26437
SUCDHh,30343
SUCDHh,30344
SUCDHh,30345
SUCDHh,30346
ABOR,30803
ABOR,30804
ABOR,30805
ABOR,30806
PTOR,18273
PTOR,18274
PTOR,18275
PTOR,18276
BILIRED_1,15793
BILIRED_1,15794
BILIRED_1,15795
BILIRED_1,15796
CHLASE,38011
CHLASE,38012
CHLASE,38013
CHLASE,38014
CHLASP,17317
CHLASP,17318
CHLASP,17319
CHLASP,17320
FCLT_1,22584
FCLT_1,22585
FCLT_1,22586
FCLT_1,22587
FERO,11148
FERO,11149
FERO,11150
FERO,11151
FERO,11436
FERO,11437
FERO,11438
FERO,11439
HEMEOSm_1,28070
HEMEOSm_1,28071
HEMEOSm_1,28072
HEMEOSm_1,28073
MPMECY2,20541
MPMECY2,20542
MPMECY2,20543
MPMECY2,20544
PPPGO_1,25576
PPPGO_1,25577
PPPGO_1,25578
PPPGO_1,25579
SHCHF_1,24360
SHCHF_1,24361
SHCHF_1,24362
SHCHF_1,24363
UPP3MT_1,32459
UPP3MT_1,32460
UPP3MT_1,32461
UPP3MT_1,32462
UPP3S_1,18965
UPP3S_1,18966
UPP3S_1,18967
UPP3S_1,18968
HPHL,26518
HPHL,26519
HPHL,26520
HPHL,26521
MCDC,18781
MCDC,18782
MCDC,18783
MCDC,18784
PCFPTm,28054
PCFPTm,28055
PCFPTm,28056
PCFPTm,28057
PCNOn,26454
PCNOn,26455
PCNOn,26456
PCNOn,26457
PCPPTh,28046
PCPPTh,28047
PCPPTh,28048
PCPPTh,28049
PCPPTm,28046
PCPPTm,28047
PCPPTm,28048
PCPPTm,28049
AASPh,24152
AASPh,24153
AASPh,24154
AASPh,24155
AASPm,24152
AASPm,24153
AASPm,24154
AASPm,24155
ADATT,16577
ADATT,16578
ADATT,16579
ADATT,16580
ADECn,15389
ADECn,15390
