aliases,id
CITRULLINASE-RXN,rxn00465
R00666,rxn00466
1.5.1.24-RXN,rxn00466
R00667,rxn00467
ORNITHINE-GLU-AMINOTRANSFERASE-RXN; ORNITHINE-GLU-AMINOTRANSFORASE-RXN,rxn00467
R00668,rxn00468
ORNITHINELYSINE-AMINOTRANSFERASE-RXN,rxn00468
R00669,rxn00469
ACETYLORNDEACET-RXN,rxn00469
R00670,rxn00470
ORNDECARBOX-RXN,rxn00470
R00671,rxn00471
ORNITHINE-CYCLODEAMINASE-RXN,rxn00471
R00672,rxn00472
ORNITHINE-RACEMASE-RXN,rxn00472
R00673,rxn00473
TRYPTOPHAN-RXN,rxn00473
R00674,rxn00474
RXN0-2382,rxn00474
R00675,rxn00475
TRYPTOPHAN-DEHYDROGENASE-RXN,rxn00475
R00676,rxn00476
TRYPTOPHAN-DEHYDROGENASE-RXN,rxn00476
R00677,rxn00477
R00678,rxn00478
R00679,rxn00479
TRYPTOPHAN-2-MONOOXYGENASE-RXN,rxn00479
R00681,rxn00480
TRYPTOPHAN-2-DIOXYGENASE-RXN,rxn00480
R00682,rxn00481
TRYPTOPHANAMIDASE-RXN,rxn00481
R00683,rxn00482
R00684,rxn00483
TRYPTOPHAN-AMINOTRANSFERASE-RXN,rxn00483
R00685,rxn00484
AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN,rxn00484
R00686,rxn00485
5.1.1.11-RXN,rxn00485
R00687,rxn00486
PHENYLALANINE-ADENYLYLTRANSFERASE-RXN,rxn00486
R00688,rxn00487
PHENYLALANINE-DEHYDROGENASE-RXN,rxn00487
R00689,rxn00488
RXN-17130,rxn00488
R00690; R00698,rxn00489
PHENYLALANINE-2-MONOOXYGENASE-RXN,rxn00489
R00691,rxn00490
CARBOXYCYCLOHEXADIENYL-DEHYDRATASE-RXN,rxn00490
R00692,rxn00491
2.6.1.58-RXN,rxn00491
R00693,rxn00492
PHENYLALANINE-N-ACETYLTRANSFERASE-RXN,rxn00492
R00694,rxn00493
PHEAMINOTRANS-RXN; RXN-10814,rxn00493
R00695,rxn00494
2.6.1.70-RXN,rxn00494
R00697,rxn00495
4.3.1.25-RXN; PHENYLALANINE-AMMONIA-LYASE-RXN,rxn00495
R00699,rxn00497
PHENYLALANINE-DECARBOXYLASE-RXN,rxn00497
R00702,rxn00498
RXN-12263,rxn00498
R00703,rxn00499
L-LACTATE-DEHYDROGENASE-RXN,rxn00499
R00704,rxn00500
DLACTDEHYDROGNAD-RXN,rxn00500
R00705,rxn00501
RXN-2902; RXN-9958,rxn00501
R00706,rxn00502
1.2.1.18-RXN; RXN-9958,rxn00502
R00707,rxn00503
PYRROLINECARBDEHYDROG-RXN; RXN-11632,rxn00503
R00708,rxn00504
RXN-11632,rxn00504
R00709,rxn00505
R00710,rxn00506
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN; RXN66-3,rxn00506
R00711,rxn00507
ALDEHYDE-DEHYDROGENASE-NADORNOP+-RXN; RXN0-3962,rxn00507
R00713,rxn00508
RXN0-5293; SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,rxn00508
R00714,rxn00509
RXN0-5293; SUCCSEMIALDDEHYDROG-RXN,rxn00509
R00715,rxn00510
1.5.1.7-RXN,rxn00510
R00716,rxn00511
1.5.1.8-RXN,rxn00511
R00717,rxn00512
GLYCOLATE-REDUCTASE-RXN,rxn00512
R00719,rxn00513
NUCLEOSIDE-TRIPHOSPHATASE-RXN; RXN0-5073,rxn00513
R00720,rxn00514
3.6.1.19-RXN; RXN0-6382,rxn00514
R00722,rxn00515
RXN-14120,rxn00515
R00723,rxn00516
R00724,rxn00517
R00725,rxn00518
R00726,rxn00519
RXN-12481,rxn00519
R00727,rxn00520
RXN-12511,rxn00520
R00728,rxn00521
TYROSINE-PHENOL-LYASE-RXN,rxn00521
R00729,rxn00522
RXN-12487,rxn00522
R00730,rxn00523
TYROSINE-N-MONOOXYGENASE-RXN,rxn00523
R00731,rxn00524
R00732,rxn00525
CYCLOHEXADIENYL-DEHYDROGENASE-RXN,rxn00525
R00733,rxn00526
RXN-5682,rxn00526
R00734,rxn00527
2.6.1.57-RXN; TYRAMINOTRANS-RXN; TYROSINE-AMINOTRANSFERASE-RXN,rxn00527
R00735,rxn00528
TYROSINE--ARGININE-LIGASE-RXN,rxn00528
R00736,rxn00529
TYROSINE-DECARBOXYLASE-RXN,rxn00529
R00737,rxn00530
4.3.1.23-RXN; RXN-9697,rxn00530
R00739,rxn00531
TYROSINE-23-AMINOMUTASE-RXN,rxn00531
R00740,rxn00532
RXN-8963,rxn00532
R00742,rxn00533
ACETYL-COA-CARBOXYLTRANSFER-RXN,rxn00533
R00743,rxn00534
MALONATE-COA-TRANSFERASE-RXN,rxn00534
R00746,rxn00536
ALCOHOL-DEHYDROGENASE-NADP+-RXN; RXN-12484,rxn00536
R00747,rxn00537
PHOSPHONOACETALDEHYDE-HYDROLASE-RXN,rxn00537
R00748,rxn00538
ETHANOLAMINE-PHOSPHATE-PHOSPHO-LYASE-RXN,rxn00538
R00749,rxn00539
ETHAMLY-RXN,rxn00539
R00750,rxn00540
MHPELY-RXN,rxn00540
R00751,rxn00541
THREONINE-ALDOLASE-RXN,rxn00541
R00753,rxn00542
LACTATE-ALDOLASE-RXN,rxn00542
R00754,rxn00543
ALCOHOL-DEHYDROG-RXN; ALCOHOL-DEHYDROGENASE-NADP+-RXN,rxn00543
R00755,rxn00544
R00756,rxn00545
R00758,rxn00546
R00760,rxn00547
R00761,rxn00548
R00762,rxn00549
R00763,rxn00550
R00764,rxn00551
R00765,rxn00552
R00766; R06073,rxn00553
R00767,rxn00554
R00768,rxn00555
R00769,rxn00556
R00770,rxn00557
R00771,rxn00558
R00772,rxn00559
R00774,rxn00560
R00775,rxn00561
GUANIDINOACETASE-RXN,rxn00561
R00776,rxn00562
UREIDOGLYCOLATE-LYASE-RXN,rxn00562
R00777,rxn00563
AMIDINOASPARTASE-RXN,rxn00563
R00778,rxn00564
CYANAMIDE-HYDRATASE-RXN,rxn00564
R00781,rxn00565
R00782,rxn00566
LCYSDESULF-RXN,rxn00566
R00783,rxn00567
R00787,rxn00568
NIRBD-RXN; RXN-13854; RXN0-6377,rxn00568
R00789,rxn00569
RXN0-6377,rxn00569
R00793,rxn00570
HAONITRO-RXN; RXN-13595,rxn00570
R00794,rxn00571
NITRATE-REDUCTASE-NADH-RXN; NITRATE-REDUCTASE-NADPORNOPH-RXN,rxn00571
R00796,rxn00572
NITRATE-REDUCTASE-NADPH-RXN; NITRATE-REDUCTASE-NADPORNOPH-RXN,rxn00572
R00799,rxn00573
NITROETHANE-OXIDASE-RXN,rxn00573
R00801; R06087,rxn00575
R00803; R06034,rxn00577
R00805; R06211,rxn00578
SUCROSE-PHOSPHATASE-RXN,rxn00578
R00806; R06036,rxn00579
R00807; R06233,rxn00580
R00809; R06130,rxn00581
2.4.1.167-RXN,rxn00581
R00810; R06217,rxn00582
ISOMALTULOSE-SYNTHASE-RXN,rxn00582
R00812,rxn00583
1.3.1.19-RXN,rxn00583
R00813,rxn00584
1.3.1.25-RXN,rxn00584
R00814,rxn00585
1.3.1.20-RXN,rxn00585
R00815,rxn00586
PHENOL-2-MONOOXYGENASE-RXN,rxn00586
R00816,rxn00587
CATECHOL-23-DIOXYGENASE-RXN,rxn00587
R00817,rxn00588
CATECHOL-12-DIOXYGENASE-RXN,rxn00588
R00818,rxn00589
SALICYLATE-1-MONOOXYGENASE-RXN,rxn00589
R00821,rxn00592
O-PYROCATECHUATE-DECARBOXYLASE-RXN,rxn00592
R00822,rxn00593
PROTOCATECHUATE-DECARBOXYLASE-RXN,rxn00593
R00823,rxn00594
1.14.12.1-RXN,rxn00594
R00825,rxn00595
1.14.12.1-RXN,rxn00595
R00827; R07330,rxn00596
2-NITROPHENOL-2-MONOOXYGENASE-RXN,rxn00597
R00829,rxn00598
RXN-3641,rxn00598
R00830,rxn00599
5-AMINOLEVULINIC-ACID-SYNTHASE-RXN,rxn00599
R00832,rxn00601
ARGININE-N-SUCCINYLTRANSFERASE-RXN,rxn00601
R00833,rxn00602
METHYLMALONYL-COA-MUT-RXN,rxn00602
R00834,rxn00603
ALDOSE-6-PHOSPHATE-REDUCTASE-NADPH-RXN,rxn00603
R00835,rxn00604
GLU6PDEHYDROG-RXN,rxn00604
R00836; R06043,rxn00605
TREHALOSE6PSYN-RXN,rxn00605
R00837; R06113,rxn00606
TRE6PHYDRO-RXN,rxn00606
R00838; R06115,rxn00607
MALTOSE-6-PHOSPHATE-GLUCOSIDASE-RXN,rxn00607
R00839,rxn00608
R00841,rxn00610
RXN-14965,rxn00610
R00842,rxn00611
1.1.1.8-RXN; GLYC3PDEHYDROGBIOSYN-RXN,rxn00611
R00844,rxn00612
GLYC3PDEHYDROGBIOSYN-RXN,rxn00612
R00845,rxn00613
1.1.1.177-RXN,rxn00613
R00846,rxn00614
GLYCEROL-3-PHOSPHATE-OXIDASE-RXN,rxn00614
R00847,rxn00615
GLYCEROL-KIN-RXN,rxn00615
R00848,rxn00616
R00850,rxn00617
2.7.1.142-RXN,rxn00617
R00853,rxn00618
2.4.1.137-RXN,rxn00618
R00854,rxn00619
2.4.1.96-RXN,rxn00619
R00855,rxn00620
CDP-GLYCEROL-PYROPHOSPHATASE-RXN,rxn00620
R00856,rxn00621
2.7.7.39-RXN,rxn00621
R00857,rxn00622
R00858,rxn00623
SULFITE-REDUCT-RXN,rxn00623
R00863,rxn00624
R00864,rxn00625
R00865,rxn00626
R00866,rxn00627
R00868,rxn00629
R00870,rxn00630
R00871; R08651,rxn00631
R00872,rxn00632
R00874,rxn00633
R00875,rxn00634
R00876,rxn00635
R00877,rxn00636
R00880,rxn00638
GDP-MANNOSE-6-DEHYDROGENASE-RXN,rxn00638
R00881,rxn00639
RXN0-5108,rxn00639
R00883,rxn00640
MANNPGUANYLTRANGDP-RXN,rxn00640
R00885,rxn00641
2.7.7.13-RXN,rxn00641
R00888,rxn00642
GDPMANDEHYDRA-RXN,rxn00642
R00889,rxn00643
RXN-1882,rxn00643
R00892,rxn00644
R00893,rxn00645
CYSTEINE-DIOXYGENASE-RXN,rxn00645
R00894,rxn00646
GLUTCYSLIG-RXN,rxn00646
R00895,rxn00647
CYSTEINE-AMINOTRANSFERASE-RXN,rxn00647
R00897,rxn00649
ACSERLY-RXN,rxn00649
R00899,rxn00650
RXN-6622,rxn00650
R00901,rxn00651
CYSTEINE-LYASE-RXN,rxn00651
R00903,rxn00652
R00904,rxn00653
RXN-12332; RXN-6382,rxn00653
R00905,rxn00654
BETA-UREIDOPROPIONASE-RXN,rxn00654
R00906,rxn00655
BETA-ALANOPINE-DEHYDROGENASE-RXN,rxn00655
R00907,rxn00656
2.6.1.18-RXN,rxn00656
R00908,rxn00657
RXN-2901,rxn00657
R00909,rxn00658
N-ACETYL-BETA-ALANINE-DEACETYLASE-RXN,rxn00658
R00910,rxn00659
R00911,rxn00660
R00912,rxn00661
R00913,rxn00662
GUANIDINOPROPIONASE-RXN,rxn00662
R00915,rxn00664
R00916,rxn00665
R00919,rxn00668
RXN-9087,rxn00668
R00920,rxn00669
PROPANOATECOA-LIGASE-RXN,rxn00669
R00921,rxn00670
PTAALT-RXN,rxn00670
R00922,rxn00671
R00923,rxn00672
METHYLMALONYL-COA-DECARBOXYLASE-RXN; RXN-19738,rxn00672
R00924,rxn00673
R00925,rxn00674
PROPIONATE--COA-LIGASE-RXN,rxn00674
R00926,rxn00675
R00927,rxn00676
METHYLACETOACETYLCOATHIOL-RXN,rxn00676
R00928,rxn00677
PROPIONATE-COA-TRANSFERASE-RXN,rxn00677
R00930,rxn00678
2.1.3.1-RXN,rxn00678
R00931,rxn00679
R00932,rxn00680
R00934,rxn00682
R00936,rxn00684
R00939,rxn00686
DIHYDROFOLATEREDUCT-RXN; RXN-19329,rxn00686
R00941,rxn00688
FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN,rxn00688
R00942,rxn00689
R00943,rxn00690
FORMATETHFLIG-RXN,rxn00690
R00944,rxn00691
FORMYLTHFDEFORMYL-RXN,rxn00691
R00945,rxn00692
GLYOHMETRANS-RXN,rxn00692
R00946,rxn00693
HOMOCYSMETB12-RXN,rxn00693
R00948,rxn00695
GLUC1PADENYLTRANS-RXN; RXN-11988,rxn00695
R00949,rxn00696
PHOSPHOGLUCOKINASE-RXN,rxn00696
R00951,rxn00697
ADPSUGPPHOSPHAT-RXN; RXN-10770,rxn00697
R00952; R06056,rxn00698
CELLOBIOSE-PHOSPHORYLASE-RXN,rxn00698
R00953; R06058,rxn00699
LAMINARIBIOSE-PHOSPHORYLASE-RXN,rxn00699
R00954,rxn00700
2.7.7.34-RXN; RXN-11988,rxn00700
R00955,rxn00701
GALACTURIDYLYLTRANS-RXN,rxn00701
R00956,rxn00702
2.7.7.33-RXN; RXN-11988,rxn00702
R00957; R06061,rxn00703
MALTOSE-SYNTHASE-RXN,rxn00703
R00959; R08639,rxn00704
5.4.2.5-RXN; PHOSPHOGLUCMUT-RXN; RXN-16999,rxn00704
R00960,rxn00705
R00961,rxn00706
NUCLEOSIDE-DIPHOSPHATASE-RXN; RXN-14003,rxn00706
R00962,rxn00707
R00963,rxn00708
5-NUCLEOTID-RXN; RXN-14025,rxn00708
R00964,rxn00709
URIDINEKIN-RXN,rxn00709
R00965,rxn00710
OROTPDECARB-RXN,rxn00710
R00966,rxn00711
URACIL-PRIBOSYLTRANS-RXN,rxn00711
R00967,rxn00712
R00968,rxn00713
URKI-RXN,rxn00713
R00969,rxn00714
R00970,rxn00715
R00973,rxn00716
URACIL-5-CARBOXYLATE-DECARBOXYLASE-RXN,rxn00716
R00974,rxn00717
CYTDEAM-RXN,rxn00717
R00975,rxn00718
DIHYDROURACIL-OXIDASE-RXN,rxn00718
R00977,rxn00719
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN,rxn00719
R00978,rxn00720
1.3.1.2-RXN,rxn00720
R00979,rxn00721
ANTHRANILATE-ADENYLYLTRANSFERASE-RXN,rxn00721
R00980,rxn00722
1.14.13.35-RXN,rxn00722
R00982,rxn00723
AMINOBENZCOALIG-RXN,rxn00723
R00983,rxn00724
23-DIHYDROXYINDOLE-23-DIOXYGENASE-RXN,rxn00724
R00984,rxn00725
ANTHRANILATE-N-METHYLTRANSFERASE-RXN,rxn00725
R00985,rxn00726
R00986,rxn00727
ANTHRANSYN-RXN,rxn00727
R00987,rxn00728
KYNURENINASE-RXN,rxn00728
R00988,rxn00729
R00989,rxn00730
ANTHRANILATE-N-MALONYLTRANSFERASE-RXN,rxn00730
R00990,rxn00731
RXN-7927,rxn00731
R00991,rxn00732
R00994,rxn00735
R00995,rxn00736
RXN-7746,rxn00736
R00996,rxn00737
THREDEHYD-RXN,rxn00737
R00997,rxn00738
4.1.99.4-RXN,rxn00738
R00998,rxn00739
2-ETHYLMALATE-SYNTHASE-RXN,rxn00739
R00999,rxn00740
METBALT-RXN,rxn00740
R01000,rxn00741
R01001,rxn00742
CYSTAGLY-RXN,rxn00742
R01010,rxn00743
RXN0-7249,rxn00743
R01011,rxn00744
GLYCERONE-KINASE-RXN,rxn00744
R01012,rxn00745
2.7.1.121-RXN,rxn00745
R01014,rxn00746
KETOTETROSE-PHOSPHATE-ALDOLASE-RXN,rxn00746
R01015,rxn00747
TRIOSEPISOMERIZATION-RXN,rxn00747
R01016,rxn00748
METHGLYSYN-RXN,rxn00748
R01019,rxn00749
R01021,rxn00751
CHOLINE-KINASE-RXN,rxn00751
R01022,rxn00752
CHOLINE-OXIDASE-RXN,rxn00752
R01023,rxn00753
CHOLINE-O-ACETYLTRANSFERASE-RXN,rxn00753
R01026,rxn00754
ACETYLCHOLINESTERASE-RXN,rxn00754
R01027,rxn00755
CHOLINE-SULFOTRANSFERASE-RXN,rxn00755
R01028,rxn00756
CHOLINE-SULFATASE-RXN,rxn00756
R01029,rxn00757
R01030,rxn00758
3.1.4.2-RXN,rxn00758
R01034,rxn00762
GLYCDEH-RXN; RXN-11708,rxn00762
R01036,rxn00763
RXN-11709,rxn00763
R01039,rxn00764
GLYCEROL-2-DEHYDROGENASE-NADP+-RXN; RXN-11708,rxn00764
R01041,rxn00765
GLYCEROL-DEHYDROGENASE-NADP+-RXN; RXN-11709,rxn00765
R01043,rxn00766
GLYCEROL-2-PHOSPHATASE-RXN,rxn00766
R01044,rxn00767
2.7.1.79-RXN,rxn00767
R01047,rxn00768
GLYCEROL-DEHYDRATASE-RXN,rxn00768
R01048,rxn00769
R01049,rxn00770
PRPPSYN-RXN,rxn00770
R01050,rxn00771
PHOSPHORIBOKINASE-RXN,rxn00771
R01051,rxn00772
RIBOKIN-RXN,rxn00772
R01052,rxn00773
2.7.7.35-RXN,rxn00773
R01053,rxn00774
RIBOSE-5-PHOSPHATE--AMMONIA-LIGASE-RXN,rxn00774
R01054,rxn00775
RXN-9925; RXN0-1441,rxn00775
R01055,rxn00776
RXN0-5398,rxn00776
R01056,rxn00777
RIB5PISOM-RXN,rxn00777
R01057,rxn00778
PPENTOMUT-RXN,rxn00778
R01058,rxn00779
1.2.1.9-RXN,rxn00779
R01059,rxn00780
TRIOKINASE-RXN,rxn00780
R01061,rxn00781
GAPDHSYNEC-RXN; GAPOXNPHOSPHN-RXN,rxn00781
R01063,rxn00782
1.2.1.13-RXN; GAPDHSYNEC-RXN,rxn00782
R01064,rxn00783
DEHYDDEOXPHOSGALACT-ALDOL-RXN,rxn00783
R01066,rxn00784
R01067,rxn00785
R01068,rxn00786
R01069,rxn00787
TAGAALDOL-RXN,rxn00787
R01071,rxn00789
ATPPHOSPHORIBOSYLTRANS-RXN,rxn00789
R01072,rxn00790
PRPPAMIDOTRANS-RXN,rxn00790
R01073,rxn00791
PRTRANS-RXN,rxn00791
R01074,rxn00792
R01075,rxn00793
BIOTIN--COA-LIGASE-RXN,rxn00793
R01076,rxn00794
BIOTINIDASE-RXN,rxn00794
R01077,rxn00795
R01080,rxn00797
URIDINE-NUCLEOSIDASE-RXN,rxn00797
R01081,rxn00798
R01082,rxn00799
FUMHYDR-RXN,rxn00799
R01083,rxn00800
AMPSYN-RXN,rxn00800
R01085,rxn00801
RXN-10445,rxn00801
R01086,rxn00802
ARGSUCCINLYA-RXN,rxn00802
R01087,rxn00803
MALEATE-ISOMERASE-RXN,rxn00803
R01088,rxn00804
LEUCINE-DEHYDROGENASE-RXN,rxn00804
R01089,rxn00805
LEUCINE-N-ACETYLTRANSFERASE-RXN,rxn00805
R01090,rxn00806
BRANCHED-CHAINAMINOTRANSFERLEU-RXN; LEUCINE-AMINOTRANSFERASE-RXN,rxn00806
R01091,rxn00807
LEUCINE-23-AMINOMUTASE-RXN,rxn00807
R01092,rxn00808
R01094,rxn00810
GALACTODEHYDROG-RXN,rxn00810
R01096,rxn00812
GALACTOSE-1-DEHYDROGENASE-NADP+-RXN,rxn00812
R01097,rxn00813
R01098,rxn00814
R01099,rxn00815
GALACTOSE-OXIDASE-RXN,rxn00815
R01100; R06114,rxn00816
R01101; R06091,rxn00817
ALPHAGALACTOSID-RXN,rxn00817
R01103; R06070,rxn00818
R01104,rxn00819
R01108,rxn00821
1.8.5.1-RXN,rxn00821
R01109,rxn00822
R01111,rxn00824
1.8.4.3-RXN,rxn00824
R01113,rxn00826
R01117,rxn00827
RXN-9990,rxn00827
R01118,rxn00828
R01121,rxn00829
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN,rxn00829
R01123,rxn00830
IPPISOM-RXN,rxn00830
R01126,rxn00831
5-NUCLEOTID-RXN; RXN-7607,rxn00831
R01127,rxn00832
IMPCYCLOHYDROLASE-RXN,rxn00832
R01128,rxn00833
INOSINATE-NUCLEOSIDASE-RXN,rxn00833
R01130,rxn00834
IMP-DEHYDROG-RXN,rxn00834
R01131,rxn00835
INOSINEKIN-RXN,rxn00835
R01132,rxn00836
HYPOXANPRIBOSYLTRAN-RXN,rxn00836
R01134,rxn00837
GMP-REDUCT-RXN,rxn00837
R01135,rxn00838
ADENYLOSUCCINATE-SYNTHASE-RXN,rxn00838
R01137,rxn00839
DADPKIN-RXN,rxn00839
R01138,rxn00840
R01139,rxn00841
R01140,rxn00842
R01142,rxn00843
METHANE-MONOOXYGENASE-RXN,rxn00843
R01143,rxn00844
METHANE-MONOOXYGENASE-RXN,rxn00844
R01144,rxn00845
4-METHYLOXALOACETATE-ESTERASE-RXN,rxn00845
R01145,rxn00846
MONOMETHYL-SULFATASE-RXN,rxn00846
R01147,rxn00848
RXN0-5240,rxn00848
R01148,rxn00849
D-ALANINE-AMINOTRANSFERASE-RXN,rxn00849
R01149,rxn00850
D-ALANINE-GAMMA-GLUTAMYLTRANSFERASE-RXN,rxn00850
R01150,rxn00851
DALADALALIG-RXN,rxn00851
R01151,rxn00852
PUTRESCINE-OXIDASE-RXN,rxn00852
R01152,rxn00853
N-CARBAMOYLPUTRESCINE-AMIDASE-RXN,rxn00853
R01153,rxn00854
PUTRESCINE-N-METHYLTRANSFERASE-RXN,rxn00854
R01154,rxn00855
RXN-0,rxn00855
R01155,rxn00856
PUTTRANSAM-RXN,rxn00856
R01156,rxn00857
ACETYLPUTRESCINE-DEACETYLASE-RXN,rxn00857
R01157,rxn00858
AGMATIN-RXN,rxn00858
R01158,rxn00859
RXN-8001,rxn00859
R01159,rxn00860
R01160,rxn00861
R01161,rxn00862
HISTTRANSAM-RXN,rxn00862
R01163,rxn00863
HISTALDEHYD-RXN,rxn00863
R01164,rxn00864
R01166,rxn00865
3.4.13.20-RXN,rxn00865
R01167,rxn00866
HISTIDINE-DECARBOXYLASE-RXN,rxn00866
R01168,rxn00867
HISTIDINE-AMMONIA-LYASE-RXN,rxn00867
R01171,rxn00868
RXN-12558,rxn00868
R01172,rxn00869
BUTANAL-DEHYDROGENASE-RXN,rxn00869
R01173,rxn00870
BUTANAL-DEHYDROGENASE-RXN,rxn00870
R01174,rxn00871
PHOSPHATE-BUTYRYLTRANSFERASE-RXN,rxn00871
R01175,rxn00872
R01176,rxn00873
RXN-19193,rxn00873
R01177,rxn00874
RXN-12565,rxn00874
R01179,rxn00875
R11-RXN,rxn00875
R01180,rxn00876
3-ETHYLMALATE-SYNTHASE-RXN,rxn00876
R01181,rxn00877
ISOBUTYRYL-COA-MUTASE-RXN,rxn00877
R01182,rxn00878
R01183,rxn00879
MYO-INOSITOL-2-DEHYDROGENASE-RXN,rxn00879
R01184,rxn00880
MYO-INOSITOL-OXYGENASE-RXN,rxn00880
R01185,rxn00881
RXN-10949; RXN0-5408,rxn00881
R01186,rxn00882
RXN-10949; RXN-10952,rxn00882
R01187,rxn00883
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN; RXN-10949,rxn00883
R01188,rxn00884
MYO-INOSITOL-3-O-METHYLTRANSFERASE-RXN,rxn00884
R01189,rxn00885
MYO-INOSITOL-1-O-METHYLTRANSFERASE-RXN,rxn00885
R01190,rxn00886
2.1.1.129-RXN,rxn00886
R01192; R06214,rxn00888
2.4.1.123-RXN,rxn00888
R01193,rxn00889
3.1.4.44-RXN,rxn00889
R01194; R06093,rxn00890
R01200,rxn00891
N-ACETYLGLUCOSAMINE-DEACETYLASE-RXN,rxn00891
R01201,rxn00892
N-ACETYLGLUCOSAMINE-KINASE-RXN,rxn00892
R01202,rxn00893
R01203,rxn00894
R01204,rxn00895
GLUCOSAMINE-N-ACETYLTRANSFERASE-RXN,rxn00895
R01205; R06055,rxn00896
R01201; R01207,rxn00897
N-ACETYLGLUCOSAMINE-KINASE-RXN; RXN-16006,rxn00897
R01209,rxn00898
R01210,rxn00899
1.2.1.25-RXN,rxn00899
R01211,rxn00900
DIMETHYLMALATE-DEHYDROGENASE-RXN,rxn00900
R01212,rxn00901
VALINE-DEHYDROGENASE-NADP+-RXN,rxn00901
R01213,rxn00902
2-ISOPROPYLMALATESYN-RXN,rxn00902
R01214,rxn00903
BRANCHED-CHAINAMINOTRANSFERVAL-RXN,rxn00903
R01215,rxn00904
VALINE-PYRUVATE-AMINOTRANSFER-RXN,rxn00904
R01216,rxn00905
KETOPANTOALDOLASE-RXN,rxn00905
R01218,rxn00906
1.5.1.15-RXN,rxn00906
R01220,rxn00907
METHYLENETHFDEHYDROG-NADP-RXN,rxn00907
R01221,rxn00908
GCVMULTI-RXN,rxn00908
R01224,rxn00910
R01225,rxn00911
D-ALANINE-HYDROXYMETHYLTRANSFERASE-RXN,rxn00911
R01226,rxn00912
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN,rxn00912
R01227,rxn00913
5-NUCLEOTID-RXN; RXN-7609,rxn00913
R01228,rxn00914
GUANOSINEKIN-RXN,rxn00914
R01229,rxn00915
GUANPRIBOSYLTRAN-RXN,rxn00915
R01230,rxn00916
GMP-SYN-NH3-RXN,rxn00916
R01231,rxn00917
GMP-SYN-GLUT-RXN,rxn00917
R01232,rxn00918
3.6.1.17-RXN,rxn00918
R01233,rxn00919
R01234,rxn00920
3.1.4.17-RXN; 35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN,rxn00920
R01238,rxn00921
4-HYDROXYBENZOATE-DECARBOXYLASE-RXN,rxn00921
R01239,rxn00922
PHENOL-O-METHYLTRANSFERASE-RXN,rxn00922
R01240,rxn00923
R01241; R07342,rxn00924
R01243,rxn00925
R01244,rxn00926
ADENINE-DEAMINASE-RXN,rxn00926
R01245,rxn00927
ADENOSINE-NUCLEOSIDASE-RXN,rxn00927
R01246,rxn00928
R01248,rxn00929
PYRROLINECARBREDUCT-RXN,rxn00929
R01249,rxn00930
R01251,rxn00931
PYRROLINECARBREDUCT-RXN,rxn00931
R01252,rxn00932
RXN490-3641,rxn00932
R01255,rxn00933
PROLINE-RACEMASE-RXN,rxn00933
R01256,rxn00934
MALATE--COA-LIGASE-RXN,rxn00934
R01257,rxn00935
R01266,rxn00936
R01267,rxn00937
3-CYANOALANINE-HYDRATASE-RXN,rxn00937
R01268,rxn00938
NICOTINAMID-RXN,rxn00938
R01269,rxn00939
NICOTINAMIDE-N-METHYLTRANSFERASE-RXN,rxn00939
R01270,rxn00940
NMNNUCLEOSID-RXN,rxn00940
R01271,rxn00941
2.4.2.12-RXN,rxn00941
R01273,rxn00942
RXN-8441,rxn00942
R01274,rxn00943
PALMITOYL-COA-HYDROLASE-RXN,rxn00943
R01277,rxn00944
1.2.1.42-RXN,rxn00944
R01278,rxn00945
RXN-14194; TRANSENOYLCOARED-RXN,rxn00945
R01279,rxn00946
R01280,rxn00947
RXN-7904; RXN-9623,rxn00947
R01281,rxn00948
SERINE-C-PALMITOYLTRANSFERASE-RXN,rxn00948
R01283,rxn00949
HOMOCYSTEINE-DESULFHYDRASE-RXN,rxn00949
R01285,rxn00950
R01287,rxn00952
ACETYLHOMOSER-CYS-RXN,rxn00952
R01289,rxn00953
R01110; R01292,rxn00956
1.8.4.1-RXN,rxn00956
R01293,rxn00957
HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN; RXN-13394,rxn00957
R01294,rxn00958
HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN; RXN-13394,rxn00958
R01295,rxn00959
BENZOATE-4-MONOOXYGENASE-RXN,rxn00959
R01296,rxn00960
1.14.13.33-RXN,rxn00960
R01297,rxn00961
1.14.13.64-RXN,rxn00961
R01298,rxn00962
1.14.13.33-RXN; 4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN,rxn00962
R01299,rxn00963
1.14.13.64-RXN,rxn00963
R01300,rxn00964
4-HYDROXYBENZOATE--COA-LIGASE-RXN,rxn00964
R01301,rxn00965
3.1.2.23-RXN,rxn00965
R01302,rxn00966
CHORPYRLY-RXN,rxn00966
R01304,rxn00967
2.4.1.194-RXN,rxn00967
R01305,rxn00968
1.13.11.41-RXN,rxn00968
