rhea,rheaDir,metacyc
44480,44481,METACYC:RXN-9287
44484,44485,METACYC:RXN-9280
44488,44489,METACYC:RXN-9281
44492,44493,METACYC:RXN-9282
44556,44557,METACYC:RXN-9003
44560,44561,METACYC:RXN-9222
44564,44565,METACYC:RXN-9230
44572,44573,METACYC:RXN-9223
44576,44577,METACYC:RXN-9238
44580,44581,METACYC:RXN-9231
44592,44593,METACYC:RXN-9225
44596,44597,METACYC:RXN-7902
44608,44609,METACYC:RXN-9240
44612,44613,METACYC:RXN-9233
44624,44626,METACYC:RXN-16262
44628,44629,METACYC:RXN-16285
44632,44633,METACYC:RXN-16269
44636,44637,METACYC:RXN-16303
44648,44649,METACYC:RXN-20541
44668,44669,METACYC:RXN-18016
44704,44705,METACYC:ACYLCOADEHYDROG-RXN
44716,44717,METACYC:RXN-18993
44736,44738,METACYC:RXN-15943
44740,44741,METACYC:RXN-9611
44748,44749,METACYC:RXN-19750
44752,44753,METACYC:RXN3O-54
44756,44757,METACYC:RXN-9227
44760,44761,METACYC:RXN-9242
44764,44765,METACYC:RXN-9235
44768,44769,METACYC:RXN3O-73
44772,44773,METACYC:RXN3O-12
81279,81280,METACYC:RXN3O-12
44776,44777,METACYC:RXN-9220
44780,44781,METACYC:RXN-9205
44784,44785,METACYC:RXN-9361
44788,44789,METACYC:RXN-9362
44792,44793,METACYC:RXN-9363
44796,44797,METACYC:RXN-9366
44800,44801,METACYC:RXN-9217
44804,44805,METACYC:RXN-9204
44808,44809,METACYC:RXN-9358
44812,44813,METACYC:RXN-9359
44816,44817,METACYC:RXN-9360
44820,44821,METACYC:RXN-9365
44900,44901,METACYC:GALACTONOLACTONASE-RXN
44904,44905,METACYC:RXN-15312
44924,44925,METACYC:R211-RXN
44928,44929,METACYC:R215-RXN
45016,45017,METACYC:RXN-12730
45020,45021,METACYC:RXN0-1241
45024,45025,METACYC:RXN-16379
51644,51645,METACYC:RXN-16379
45028,45029,METACYC:RXN-8959
45032,45033,METACYC:HAONITRO-RXN
45036,45037,METACYC:RXN-13570
45040,45041,METACYC:RXN-16318
45044,45045,METACYC:RXN-16319
45056,45057,METACYC:RXN-16270
45072,45073,METACYC:RXN-1063
45076,45077,METACYC:RXN-16116
45080,45081,METACYC:RXN-16991
45084,45085,METACYC:RXN-12186
45096,45097,METACYC:RXN-9616
45100,45101,METACYC:RXN-16272
45104,45105,METACYC:RXN-16271
45136,45137,METACYC:RXN-15730
45140,45142,METACYC:RXN-10683
45144,45145,METACYC:RXN-12573
45148,45149,METACYC:RXN-16010
45152,45153,METACYC:RXN-16011
45156,45157,METACYC:RXN-16012
45160,45161,METACYC:RXN-16013
45184,45185,METACYC:RXN-17900
45196,45197,METACYC:RXN-12908
45204,45205,METACYC:RXN-8095
45212,45214,METACYC:ACETYLSYNCLTH-RXN
45216,45217,METACYC:RXN-8101
45220,45221,METACYC:RXN-8103
45232,45233,METACYC:RXN-20995
45240,45241,METACYC:RXN-12520
45268,45269,METACYC:RXN-18965
45464,45465,METACYC:RXN-8372
45468,45469,METACYC:RXN-16281
45480,45481,METACYC:LINA1-RXN
45484,45485,METACYC:RXN-6161
45488,45490,METACYC:RXN-15991
45492,45494,METACYC:RXN-15993
45496,45498,METACYC:RXN-15996
45500,45502,METACYC:RXN-15995
45504,45506,METACYC:RXN-15997
68624,68626,METACYC:RXN-15997
45508,45510,METACYC:RXN-15998
45512,45514,METACYC:RXN-15992
45516,45518,METACYC:RXN-15994
45520,45522,METACYC:RXN-15988
45524,45526,METACYC:RXN-15984
45548,45550,METACYC:RXN-15990
45564,45565,METACYC:RXN-9141
45576,45577,METACYC:RXN-8958
45580,45581,METACYC:RXN-15901
45588,45589,METACYC:ACYLACPSYNTH-RXN
45600,45601,METACYC:RXN-15902
45604,45605,METACYC:RXN-15907
45700,45701,METACYC:RXN-22705
45704,45706,METACYC:RXN-1125
45716,45717,METACYC:RXN-22883
45724,45726,METACYC:RXN-1102
45732,45733,METACYC:RXN-19261
45740,45741,METACYC:RXN-18394
45756,45757,METACYC:RXN-22706
45760,45761,METACYC:RXN-14825
45764,45765,METACYC:RXN-18427
45768,45769,METACYC:RXN-8942
45776,45777,METACYC:RXN-1404
45784,45785,METACYC:RXN-18229
45796,45798,METACYC:RXN-5901
45812,45813,METACYC:RXN-11750
45816,45817,METACYC:L-LACTDEHYDROGFMN-RXN
45820,45821,METACYC:RXN-12168
45824,45825,METACYC:RXN-5641
45892,45893,METACYC:RXN-15020
45896,45897,METACYC:RXN-23273
45912,45913,METACYC:RXN-7911
45948,45949,METACYC:RXN0-7160
45996,45997,METACYC:RXN-11193
46000,46001,METACYC:RXN-21420
46012,46013,METACYC:MALATE-DEHYDROGENASE-ACCEPTOR-RXN
46084,46085,METACYC:RXN-14964
46096,46097,METACYC:RXN-7611
46100,46101,METACYC:RXN66-357
46124,46125,METACYC:1.14.13.99-RXN
46136,46137,METACYC:RXN-11794
46140,46141,METACYC:RXN18C3-235
46152,46153,METACYC:RXN-12243
46156,46157,METACYC:RXN-12244
46164,46165,METACYC:RXN0-271
46228,46229,METACYC:RXN-15889
46232,46233,METACYC:RXN-9617
46236,46237,METACYC:RXN-13858
46240,46241,METACYC:RXN-16163
46244,46245,METACYC:RXN-16230
46252,46253,METACYC:RXN-12797
46260,46261,METACYC:RXN-8346
46264,46265,METACYC:RXN-8350
46268,46269,METACYC:RXN-7798
46276,46277,METACYC:RXN-16819
46280,46281,METACYC:RXN-16374
46284,46285,METACYC:RXN-11680
46288,46289,METACYC:RXN-8347
46308,46309,METACYC:RXN66-355
46312,46314,METACYC:RXN-12710
46316,46317,METACYC:RXN-12236
46324,46325,METACYC:RXN-12743
46332,46333,METACYC:RXN-9669
46356,46357,METACYC:RXN-16399
46360,46361,METACYC:PHOSPHATIDYLCHOLINE-12-MONOOXYGENASE-RXN
46364,46365,METACYC:RXN-14250
46368,46369,METACYC:RXN-8413
46372,46373,METACYC:RXN-16159
46376,46377,METACYC:RXN-16036
46404,46405,METACYC:RXN-16046
46408,46409,METACYC:RXN-9667
46412,46413,METACYC:RXN-16049
46416,46417,METACYC:RXN-8388
46420,46421,METACYC:RXN-13429
46424,46425,METACYC:RXN-16064
46440,46441,METACYC:RXN-8411
46444,46445,METACYC:RXN-15113
46448,46449,METACYC:RXN-14336
46452,46453,METACYC:RXN8J2-80
46484,46485,METACYC:RXN-11326
46500,46501,METACYC:RXN-14397
46508,46509,METACYC:RXN-3661
46512,46513,METACYC:RXN-7796
46520,46521,METACYC:RXN3O-4042
46524,46525,METACYC:RXN-11677
46528,46529,METACYC:RXN-11678
46532,46533,METACYC:RXN-8412
46536,46537,METACYC:RXN-11681
46540,46541,METACYC:RXN-11682
46544,46545,METACYC:RXN-16332
46548,46549,METACYC:RXN-16338
46552,46553,METACYC:1.14.99.33-RXN
46568,46569,METACYC:RXN-16464
46572,46573,METACYC:RXN-16467
46576,46577,METACYC:RXN-4243
46644,46645,METACYC:RXN-23679
46680,46681,METACYC:CYTOCHROME-B5-REDUCTASE-RXN
46704,46705,METACYC:RXN-11113
46708,46709,METACYC:RXN-19440
61648,61649,METACYC:RXN-19440
46708,46709,METACYC:RXN-19443
46708,46709,METACYC:RXN-19446
48604,48605,METACYC:RXN-19446
46716,46717,METACYC:RXN-13327
54308,54309,METACYC:RXN-13327
46744,46745,METACYC:RXN-16909
46748,46749,METACYC:RXN-16910
46752,46753,METACYC:1.14.13.95-RXN
46756,46757,METACYC:RXN-16048
46760,46761,METACYC:RXN-8820
46764,46765,METACYC:RXN-16053
46784,46785,METACYC:RXN-16071
46788,46789,METACYC:RXN-16070
46792,46793,METACYC:RXN-16099
46796,46797,METACYC:RXN-16101
46800,46801,METACYC:TRANS-RXN-276
46804,46805,METACYC:RXN-16336
46808,46809,METACYC:RXN-16429
46832,46833,METACYC:RXN66-19
46860,46861,METACYC:RXN-19403
46864,46865,METACYC:RXN0-1842
46868,46869,METACYC:RXN-16275
46872,46873,METACYC:RXN-16274
46888,46889,METACYC:RXN-16746
46896,46897,METACYC:RXN-16283
46900,46901,METACYC:RXN-16282
46904,46905,METACYC:RXN-16284
46908,46909,METACYC:RXN0-4581
46924,46925,METACYC:RXN-16247
46928,46929,METACYC:RXN-16647
46936,46938,METACYC:RXN-16756
46940,46942,METACYC:RXN-16757
46944,46946,METACYC:RXN-16758
46960,46962,METACYC:RXN-12558
52572,52574,METACYC:RXN-12558
46964,46965,METACYC:RXN-16836
46976,46977,METACYC:RXN-16526
46988,46989,METACYC:RXN-16528
46996,46997,METACYC:RXN-16527
47040,47041,METACYC:RXN-16821
47044,47045,METACYC:RXN-20778
47048,47049,METACYC:SHIKIMATE-PQQ-RXN
47052,47053,METACYC:RXN-8587
47096,47097,METACYC:RXN-11023
47140,47141,METACYC:1.14.19.3-RXN
47144,47145,METACYC:RXN-13426
47148,47149,METACYC:RXN-11523
47152,47153,METACYC:RXN-8775
47188,47189,METACYC:RXN-8128
47192,47193,METACYC:RXN-8126
47196,47197,METACYC:RXN-13449
47240,47241,METACYC:RXN1G01-40
47248,47249,METACYC:RXN-14395
47264,47265,METACYC:RXN66-484
47296,47297,METACYC:RXN-14262
47372,47373,METACYC:GLUCOSE-DEHYDROGENASE-ACCEPTOR-RXN
47412,47413,METACYC:RXN-18608
47484,47485,METACYC:RXN-17396
47496,47497,METACYC:RXN-12689
47508,47509,METACYC:RXN-17409
47548,47549,METACYC:RXN-21339
47564,47565,METACYC:RXN-18271
47572,47573,METACYC:RXN-18279
47580,47581,METACYC:RXN-18294
47584,47585,METACYC:RXN-18295
47588,47589,METACYC:RXN-18296
47600,47601,METACYC:RXN-18291
47612,47613,METACYC:2.4.1.157-RXN
47620,47621,METACYC:RXN-20181
47624,47625,METACYC:RXN-18503
47632,47634,METACYC:RXN-11194
47636,47638,METACYC:RXN-11194
47676,47677,METACYC:RXN-13547
47680,47681,METACYC:RXN-13548
47696,47697,METACYC:RXN-12039
47720,47721,METACYC:RXN0-6708
47724,47725,METACYC:RXN-19024
47740,47741,METACYC:RXN-7568
47744,47745,METACYC:RXN-17007
47752,47753,METACYC:RXN-16722
47812,47813,METACYC:RXN-4308
47816,47817,METACYC:RXN-4306
47820,47821,METACYC:RXN-4304
47836,47837,METACYC:RXN-15944
47840,47841,METACYC:RXN-15945
47844,47845,METACYC:RXN-12611
47848,47849,METACYC:RXN-12610
47896,47897,METACYC:RXN-17096
47908,47909,METACYC:RXN-17095
47912,47913,METACYC:RXN-17097
47924,47925,METACYC:RXN-17098
47928,47929,METACYC:RXN-17101
47932,47933,METACYC:RXN-17101
47936,47937,METACYC:HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN
47944,47945,METACYC:RXN-17104
47948,47949,METACYC:RXNQT-4191
47956,47957,METACYC:RXN-10447
47960,47961,METACYC:RXN-17132
47960,47961,METACYC:RXN-17133
47964,47965,METACYC:RXN-17133
47964,47965,METACYC:RXN-17131
47976,47977,METACYC:RXN-12404
47980,47981,METACYC:RXN-12943
47984,47985,METACYC:RXN-17129
47988,47989,METACYC:RXN-16964
47992,47994,METACYC:TRANS-RXN0-277
48004,48005,METACYC:RXN-17138
48008,48009,METACYC:RXN-11740
48012,48013,METACYC:RXN-8821
48016,48017,METACYC:RXN-8821
48052,48053,METACYC:RXN-11555
48080,48081,METACYC:RXN-16786
48100,48101,METACYC:2.1.1.124-RXN
48100,48101,METACYC:2.1.1.125-RXN
48100,48101,METACYC:2.1.1.126-RXN
48100,48101,METACYC:RXN-16889
48104,48105,METACYC:RXN-16891
48132,48133,METACYC:RXN-11777
48140,48141,METACYC:RXN-7740
48160,48161,METACYC:RXN-17252
48164,48165,METACYC:RXN-17253
48176,48177,METACYC:RXN-13615
48228,48229,METACYC:RXN-17363
48232,48233,METACYC:RXN-19376
48236,48237,METACYC:RXN-19597
48264,48265,METACYC:RXN-11952
48268,48269,METACYC:RXN-18966
48308,48309,METACYC:RXN-11054
48312,48313,METACYC:RXN-2401
48340,48341,METACYC:RXN-19957
48400,48401,METACYC:RXN-11320
48404,48405,METACYC:ENTDB-RXN
48404,48405,METACYC:RXN-19493
48416,48417,METACYC:RXN-18292
48488,48489,METACYC:RXN-12581
48520,48521,METACYC:RXN-8409
48544,48545,METACYC:RXN-12317
48548,48549,METACYC:RXN-12322
48556,48557,METACYC:RXN-8124
48560,48561,METACYC:RXN-4313
48564,48565,METACYC:RXN-4314
48568,48569,METACYC:RXN-9860
48572,48573,METACYC:RXN-9855
48576,48577,METACYC:RXN-9870
48600,48601,METACYC:RXN-16381
48604,48605,METACYC:RXN-10991
48604,48605,METACYC:RXN-19449
48604,48605,METACYC:RXN0-6442
48612,48613,METACYC:RXN-12473
48616,48617,METACYC:RXN66-337
48680,48682,METACYC:RXN-7698
48688,48689,METACYC:3.4.17.13-RXN
48724,48726,METACYC:RXN-17336
48728,48730,METACYC:RXN-15030
48732,48733,METACYC:RXN-14567
48740,48741,METACYC:RXN-14566
48744,48745,METACYC:RXN-16344
48752,48753,METACYC:RXN-17381
48764,48765,METACYC:RXN-17424
48768,48769,METACYC:RXN-17761
48772,48774,METACYC:RXN-8793
48780,48781,METACYC:RXN-17765
48828,48829,METACYC:RXN-17557
48868,48869,METACYC:RXN0-4401
48876,48877,METACYC:RXN-11892
48880,48881,METACYC:RXN-17357
48892,48893,METACYC:RXN-11891
48896,48898,METACYC:RXN-17486
48900,48902,METACYC:RXN-17491
48920,48922,METACYC:RXN-17477
48940,48941,METACYC:3.4.13.19-RXN
48944,48946,METACYC:RXN-17425
48948,48950,METACYC:RXN-8786
48956,48957,METACYC:RXN-10468
48960,48961,METACYC:RXN-10469
48964,48965,METACYC:RXN-10471
48968,48969,METACYC:RXN-10470
48976,48977,METACYC:RXN-11898
48984,48985,METACYC:RXN-9863
48992,48993,METACYC:RXN-15454
48996,48997,METACYC:CATECHOL-2-3-DIOXYGENASE-RXN
49000,49001,METACYC:RXN-17335
49004,49005,METACYC:RXN-17335
49008,49009,METACYC:RXN-15029
49012,49013,METACYC:RXN-15029
49016,49017,METACYC:RXN-17356
49020,49021,METACYC:RXN-17334
49024,49025,METACYC:RXN-10922
49028,49029,METACYC:RXN-17347
49032,49033,METACYC:RXN-17350
49036,49037,METACYC:RXN-16361
49040,49041,METACYC:RXN-17348
49044,49045,METACYC:RXN-17359
49052,49053,METACYC:RXN-15799
49056,49057,METACYC:RXN-15799
49060,49061,METACYC:RXN-17333
49064,49065,METACYC:RXN-18233
49076,49077,METACYC:RXN-621
49080,49081,METACYC:RXN-622
49084,49085,METACYC:RXN-16360
49088,49090,METACYC:RXN-17128
49096,49097,METACYC:RXN-13852
49100,49101,METACYC:RXN-8797
49104,49105,METACYC:RXN-8798
49108,49109,METACYC:RXN-8799
49112,49113,METACYC:RXN-11897
49116,49117,METACYC:RXN-13344
49668,49669,METACYC:RXN-13344
49120,49121,METACYC:RXN-13342
49652,49653,METACYC:RXN-13342
49124,49125,METACYC:RXN-13341
49372,49373,METACYC:RXN-13341
49140,49141,METACYC:RXN-12406
49148,49149,METACYC:RXN-17384
49152,49153,METACYC:RXN-12409
49156,49157,METACYC:RXN-12408
49164,49165,METACYC:RXN-17454
49168,49169,METACYC:RXN-17430
49172,49173,METACYC:RXN-17431
49176,49177,METACYC:RXN-17432
49184,49185,METACYC:RXN-17429
49188,49190,METACYC:RXN-17450
49200,49201,METACYC:RXN-9991
49216,49217,METACYC:RXN-9992
49220,49221,METACYC:RXN-9993
49228,49229,METACYC:RXN-8788
49232,49233,METACYC:RXN-15087
49236,49237,METACYC:SUCROSEPHOSPHO-RXN
49240,49241,METACYC:TRANS-RXN-167
49248,49249,METACYC:TRANS-RXN-161
49252,49253,METACYC:RXN-15151
49256,49257,METACYC:RXN-14729
49260,49261,METACYC:RXN-15169
49280,49281,METACYC:RXN-17504
49284,49285,METACYC:RXN-16748
49288,49289,METACYC:RXN-17127
49292,49293,METACYC:RXN-15086
49296,49297,METACYC:RXN-15172
49328,49329,METACYC:RXN-15623
49332,49333,METACYC:RXN-15624
49336,49337,METACYC:RXN-15625
49340,49341,METACYC:RXN-15626
49344,49345,METACYC:RXN-15627
49348,49349,METACYC:RXN-15628
49352,49353,METACYC:RXN-15629
49356,49357,METACYC:RXN-15630
49360,49361,METACYC:RXN-15631
49364,49365,METACYC:RXN-17213
49368,49369,METACYC:RXN-17238
49388,49389,METACYC:RXN-9148
49400,49401,METACYC:RXN-17380
49420,49421,METACYC:RXN-9144
49424,49425,METACYC:RXN-9145
49428,49429,METACYC:RXN-10834
49432,49433,METACYC:RXN-17406
49436,49437,METACYC:RXN-15366
49440,49441,METACYC:RXN-16246
49444,49445,METACYC:RXN-17703
49452,49453,METACYC:RXN-17700
49456,49457,METACYC:RXN-9030
49468,49469,METACYC:RXN-1224
49476,49477,METACYC:RXN-10855
49480,49481,METACYC:RXN-10855
49476,49477,METACYC:RXN-8162
49492,49493,METACYC:RXN-8954
49496,49497,METACYC:RXN-15217
49500,49501,METACYC:RXN-15218
49504,49505,METACYC:RXN-10830
49508,49509,METACYC:RXN-17527
49512,49513,METACYC:RXN-17528
49528,49529,METACYC:RXN-17825
49532,49533,METACYC:RXN-17826
49536,49537,METACYC:RXN-15571
49540,49541,METACYC:RXN-15572
49544,49545,METACYC:RXN-15573
49548,49549,METACYC:RXN-17630
49552,49553,METACYC:RXN-17632
49556,49557,METACYC:RXN-17634
49560,49561,METACYC:RXN-17372
49564,49565,METACYC:RXN-17373
49568,49570,METACYC:RXN-17592
49572,49574,METACYC:RXN-17518
49580,49581,METACYC:RXN-17809
49604,49605,METACYC:RXN-17593
49608,49609,METACYC:RXN-17594
49616,49617,METACYC:RXN-17603
49620,49621,METACYC:RXN-17768
49624,49625,METACYC:RXN-17770
49628,49629,METACYC:RXN-16072
49636,49637,METACYC:RXN-17510
49684,49685,METACYC:RXN-17558
49708,49709,METACYC:RXN-17837
49716,49717,METACYC:RXN-17497
49732,49733,METACYC:RXN-13343
49744,49745,METACYC:RXN-13345
49756,49757,METACYC:RXN-13347
49760,49761,METACYC:RXN-17507
49764,49765,METACYC:RXN-17508
49784,49785,METACYC:RXN-9852
49788,49789,METACYC:RXN-9851
49808,49809,METACYC:RXN-17641
49816,49818,METACYC:RXN-11175
49832,49833,METACYC:RXN-4142
49840,49841,METACYC:RXN-18023
49844,49845,METACYC:RXN-15823
49868,49869,METACYC:RXN-17550
49888,49889,METACYC:RXN-12021
49892,49893,METACYC:RXN-17685
49900,49901,METACYC:RXN-17687
49904,49905,METACYC:RXN-17689
49924,49926,METACYC:TRANS-RXN-177
49940,49941,METACYC:RXN-17690
49948,49949,METACYC:RXN-17693
49952,49953,METACYC:RXN-17691
49956,49957,METACYC:RXN-17694
49960,49961,METACYC:RXN-17695
49964,49965,METACYC:RXN-17696
49984,49985,METACYC:RXN-10450
49988,49989,METACYC:RXN-17567
49992,49993,METACYC:RXN-17568
49996,49997,METACYC:RXN-17649
50000,50001,METACYC:RXN-17638
50004,50005,METACYC:RXN-17967
50008,50009,METACYC:RXN-17981
50012,50013,METACYC:RXN-17610
50192,50193,METACYC:2.4.2.26-RXN
50228,50229,METACYC:R307-RXN
50232,50233,METACYC:RXN-17523
50236,50237,METACYC:RXN66-340
50240,50241,METACYC:HYALURONATE-LYASE-RXN
50244,50245,METACYC:RXN66-341
50248,50250,METACYC:RXN-17997
50292,50293,METACYC:RXN-18778
50304,50305,METACYC:RXN66-358
50308,50309,METACYC:RXN66-356
50312,50313,METACYC:RXN-14985
50336,50337,METACYC:RXN-20353
50344,50345,METACYC:RXN-17254
50348,50349,METACYC:2.4.1.119-RXN
50352,50353,METACYC:RXN-18051
50356,50357,METACYC:RXN-17982
50360,50361,METACYC:RXN-17966
50368,50369,METACYC:RXN-17619
50380,50381,METACYC:RXN-17845
50384,50386,METACYC:RXN-17988
50388,50389,METACYC:RXN-17976
50392,50393,METACYC:RXN-17975
50396,50397,METACYC:RXN-17711
50400,50401,METACYC:RXN-17708
50404,50405,METACYC:RXN-17707
50408,50409,METACYC:RXN-17705
50412,50413,METACYC:RXN-17898
50416,50417,METACYC:RXN-17846
50420,50421,METACYC:RXN-17899
50428,50429,METACYC:RXN-17813
50460,50461,METACYC:RXN-16469
50464,50465,METACYC:RXN-17211
50468,50469,METACYC:RXN-17236
50472,50473,METACYC:RXN-17710
50476,50477,METACYC:RXN-17709
50480,50481,METACYC:RXN-17852
50484,50485,METACYC:RXN-17850
50488,50489,METACYC:RXN-17853
50492,50493,METACYC:RXN-17851
50496,50497,METACYC:RXN-17862
50500,50501,METACYC:RXN-17860
50504,50505,METACYC:RXN-17863
50508,50509,METACYC:RXN-17859
50512,50513,METACYC:RXN-17861
50516,50517,METACYC:RXN-17864
50520,50521,METACYC:RXN-17854
50524,50525,METACYC:RXN-17855
50528,50529,METACYC:RXN-17856
50532,50533,METACYC:RXN-17858
50560,50561,METACYC:RXN-17857
50564,50565,METACYC:RXN-17869
50568,50569,METACYC:RXN-17870
50572,50573,METACYC:RXN-17868
50576,50577,METACYC:RXN-17871
50580,50581,METACYC:RXN-17867
50600,50601,METACYC:RXN-17865
50604,50605,METACYC:RXN-17872
50640,50641,METACYC:RXN-2203
50644,50645,METACYC:RXNQT-4164
50664,50665,METACYC:RXN-18234
50668,50669,METACYC:RXN-18235
50672,50673,METACYC:RXN-12309
50676,50677,METACYC:RXN-17849
50680,50681,METACYC:RXN-17879
50684,50685,METACYC:RXN-15251
50692,50693,METACYC:RXN-18305
50696,50697,METACYC:RXN-18214
50700,50701,METACYC:RXN-18215
50712,50713,METACYC:RXN-17996
50716,50717,METACYC:RXN-14709
50720,50721,METACYC:RXN-14710
50724,50725,METACYC:RXN-18144
50728,50729,METACYC:RXN-12240
50732,50733,METACYC:1.14.13.42-RXN
50744,50745,METACYC:RXN-17950
50748,50749,METACYC:RXN-18102
50752,50753,METACYC:RXN-18103
50756,50758,METACYC:FLAVONADPREDUCT-RXN
50760,50761,METACYC:RXN-15349
57012,57013,METACYC:RXN-15349
50764,50765,METACYC:RXN-17977
50768,50769,METACYC:RXN-17978
50772,50773,METACYC:NITROETHANE-OXIDASE-RXN
50812,50813,METACYC:RXN-17521
50816,50817,METACYC:RXN-22011
50820,50822,METACYC:RXN66-343
50840,50841,METACYC:RXN66-510
50876,50877,METACYC:RXN-13944
50880,50881,METACYC:RXN-18006
50892,50893,METACYC:RXN-18001
50908,50909,METACYC:RXN-18458
50912,50913,METACYC:RXN-18015
50952,50953,METACYC:RXN-11795
50956,50957,METACYC:RXN-13999
50960,50961,METACYC:RXN-13998
50996,50997,METACYC:2.1.1.127-RXN
51000,51001,METACYC:RXN-13588
51008,51009,METACYC:RXN-2861
51016,51017,METACYC:RXN-18378
51024,51025,METACYC:TSMOS-RXN
51036,51037,METACYC:RXN-18167
51040,51041,METACYC:RXN-18168
51048,51049,METACYC:RXN-12124
51056,51057,METACYC:RXN-12714
51116,51117,METACYC:RXN-13195
51152,51153,METACYC:RXN-16226
51168,51169,METACYC:RXN-10908
51220,51221,METACYC:GST-RXN
51224,51225,METACYC:RXN-18796
51248,51249,METACYC:RXN-8497
51260,51261,METACYC:RXN-18142
51264,51265,METACYC:RXN-18127
51268,51269,METACYC:RXN-18122
51292,51294,METACYC:RXN-17652
51296,51298,METACYC:RXN-17663
51404,51405,METACYC:ARG-OXIDATION-RXN
51416,51418,METACYC:RXN-17716
51420,51422,METACYC:RXN-17717
51428,51429,METACYC:RXN0-7014
51432,51433,METACYC:RXN-17960
51436,51438,METACYC:AKPTHIOL-RXN
51476,51477,METACYC:RIBONUCLEOSIDE-TRIP-REDUCT-RXN
51488,51489,METACYC:RXN-10935
51496,51497,METACYC:RXN-11376
51504,51505,METACYC:RXN-18732
51508,51509,METACYC:RXN490-3641
51520,51521,METACYC:RXN-18426
51524,51525,METACYC:RXN-9315
51540,51541,METACYC:RXN-9314
51564,51565,METACYC:RXN-17644
51568,51569,METACYC:RXN-12850
51572,51573,METACYC:RXN-12849
51576,51577,METACYC:RXN-11465
51584,51586,METACYC:CROBETREDUCT-RXN
51588,51589,METACYC:RXN-19621
51592,51593,METACYC:TOLUENE-SIDE-CHAIN-MONOOXYGENASE-RXN
51596,51597,METACYC:RXN-8579
51600,51601,METACYC:RXN-8578
51604,51605,METACYC:RXN-661
51616,51617,METACYC:RXN0-745
51620,51621,METACYC:RXN0-723
51624,51625,METACYC:RXN0-746
51628,51629,METACYC:RXN0-724
51636,51638,METACYC:RXN-24479
51648,51649,METACYC:RXN-18454
51656,51657,METACYC:RXN-14362
51664,51665,METACYC:RXN0-275
51672,51673,METACYC:RXN0-7173
51680,51681,METACYC:RXN-11625
51684,51685,METACYC:RXN-11626
51692,51693,METACYC:RXN0-7066
51696,51697,METACYC:RXN-7821
51704,51705,METACYC:RXN-18475
51708,51709,METACYC:RXN-18474
51728,51729,METACYC:RXN0-7249
51732,51733,METACYC:RXN-16145
51752,51753,METACYC:RXN-18443
51756,51757,METACYC:RXN-18444
51760,51761,METACYC:RXN-18451
51764,51765,METACYC:RXN-7811
51768,51769,METACYC:RXN-18442
51772,51773,METACYC:RXN-7812
51776,51777,METACYC:RXN-7813
51780,51781,METACYC:RXN-18445
51784,51785,METACYC:RXN-7810
51788,51789,METACYC:RXN-11739
51796,51797,METACYC:RXN-18449
51800,51801,METACYC:RXN-18450
51804,51805,METACYC:RXN-18441
51860,51861,METACYC:RXN-18495
51864,51865,METACYC:RXN-18496
51868,51869,METACYC:RXN-8382
51872,51873,METACYC:RXN-18497
51876,51877,METACYC:RXN-7820
51880,51881,METACYC:RXN-9888
51888,51890,METACYC:RXN-18404
51904,51905,METACYC:FORMYLTHFGLUSYNTH-RXN
51908,51909,METACYC:RXN-14214
51912,51913,METACYC:RXN0-2921
51924,51925,METACYC:RXN-16868
51928,51929,METACYC:RXN-18393
51932,51934,METACYC:RXN-8339
51936,51937,METACYC:RXN-18402
51940,51941,METACYC:RXN-9640
51944,51945,METACYC:RXN-18564
51948,51949,METACYC:RXN-9642
51952,51953,METACYC:RXN-18099
51956,51957,METACYC:RXN-5066
51960,51961,METACYC:RXN-5081
51964,51965,METACYC:RXN-5082
51972,51973,METACYC:RXN-18175
51976,51977,METACYC:RXN-18173
51980,51981,METACYC:RXN-18174
51992,51993,METACYC:RXN-18171
51996,51997,METACYC:RXN-18169
52000,52001,METACYC:RXN-18170
52004,52005,METACYC:METHYL-GLYOXAL-DEHYDROG-RXN
52028,52029,METACYC:RXN-18493
52032,52033,METACYC:RXN-18484
52036,52037,METACYC:RXN-18481
52040,52041,METACYC:RXN-15128
52044,52045,METACYC:RXN-18997
52104,52105,METACYC:RXN-18268
52128,52129,METACYC:RXN-17914
52132,52133,METACYC:RXN-17914
52136,52137,METACYC:RXN-17915
52140,52141,METACYC:RXN-17912
52144,52145,METACYC:RXN-15074
52148,52149,METACYC:RXN-18178
52152,52153,METACYC:RXN-1442
52156,52157,METACYC:RXN-18096
52160,52161,METACYC:RXN-12065
52164,52165,METACYC:RXN-18098
52180,52181,METACYC:RXN-18158
52184,52185,METACYC:RXN-11413
